"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Melingo";"Linyera";"Garrapatea";"2014";"WORLD VILLAGE";1756005545;1756005786;"https://www.deezer.com/track/75179857";"https://open.spotify.com/track/6hJkkxs8vqv0yGCnUcL0Fz";;
"Slow Joe And The Ginger Accident";"Lost for love";"Cover me over (feat. Yael Naim)";"2014";"TOT OU TARD";1756005767;1756005994;;;;
"Quatuor Kronos";"Quatuor Kronos : Early Music (Lachrymæ Antiquæ)";"2 studies on ancient greek scales : Study on Olympos' pentatonic / Study on Archytas' enharmonic - arrangement pour quatuor à cordes";"1997";"Nonesuch";1756005979;1756006213;;;;
"Nick Drake";"Five leaves left";"Cello song";"1969";"ISLAND";1756006194;1756006476;;;"https://music.apple.com/fr/album/cello-song/1440822546?i=1440822682&uo=4";
"Nick Drake";"Five leaves left";"Cello song";"1969";"ISLAND";1756006206;1756006488;;;"https://music.apple.com/fr/album/cello-song/1440822546?i=1440822682&uo=4";
"Aldous Harding";"Bills & Aches & Blues EP 1";"Revival";"2021";"4AD";1756006476;1756006623;"https://www.deezer.com/track/1248382652";"https://open.spotify.com/track/0LpPr98XQhD3N7xfEOvVfD";;
"Flora Hibberd";"Code";"Code";"2024";"22TWENTY";1756006609;1756006809;"https://www.deezer.com/track/2835777252";"https://open.spotify.com/track/4ih8yY06dwa85WSmPgXilR";;
"Emile Londonien";"Three roses";"Nymphea";"2024";"NAIVE";1756006791;1756007089;"https://www.deezer.com/track/2695359802";"https://open.spotify.com/track/1HxY3Z3vFws3fTsiOW1utQ";"https://music.apple.com/fr/album/nymphea/1735005269?i=1735005730&uo=4";
"Minnie Riperton";"Chips & cheers";"This love i have";"1975";"BLUE NOTE";1756007070;1756007321;;;;
"Craig Armstrong";"The space between us";"This love";"1997";"MELANKOLIC";1756007302;1756007692;"https://www.deezer.com/track/4732805";;;
"Juliette Magnevasoa";"Guitare nouée sur corps étanche";"Les peurs sous la plume";"2025";"LES RYTHMES RUBAN";1756007672;1756007890;"https://www.deezer.com/track/3271190121";"https://open.spotify.com/track/70SqU8nq21330onRlJ0IZ4";;
"Prince Far & The Arabs";"Cry tuff dub encounter chapter 3";"Back weh";"1980";"PRESSURE SOUNDS";1756007894;1756008177;;;;
"Phyllis Dillon";"Dillon Phyllis/Love is all i had/A tribute to the queen of jamaican soul";"Love The One You're With";"1971";"TROJAN";1756008163;1756008346;"https://www.deezer.com/track/642398902";;;
"Bread";"Guitar man";"Guitar man";"1972";"RHINO RECORDS";1756008330;1756008568;"https://www.deezer.com/track/675138";"https://open.spotify.com/track/0gZXockVcE7rEhSf4mcGLO";;
"Laura Cahen";"De l'autre cote";"Partout";"2025";"PIAS";1756008549;1756008854;"https://www.deezer.com/track/3067347571";"https://open.spotify.com/track/49i40ybAW95FN3H2YQ0be5";;
"Cinephonic";"La cité engloutie";"Refuge";"2025";"MARLOW RECORDS";1756008841;1756009096;"https://www.deezer.com/track/3269262711";"https://open.spotify.com/track/37wrCThetjDsJIykoMmBXA";;
"Dinah Washington";"The best of Dinah Washington - Mad about the boy";"Mad about the boy";"1961";"MERCURY";1756009079;1756009259;"https://www.deezer.com/track/588273602";;;
"Patsy Cline";"Country & western hit parade : Hillbilly music 1961";"Crazy";"1961";"BEAR FAMILY RECORDS";1756009244;1756009420;"https://www.deezer.com/track/910546232";;"https://music.apple.com/fr/album/crazy/962076375?i=962077541&uo=4";
"Inkswell & Colonel Red";"Holders of the sun remix EP";"Make me crazy (Potatohead People remix instrumental)";"2023";"COMPOST RECORDS";1756009403;1756009592;;;;
"Joe Snow";"Elephants";"Rain";"2024";"PANG PRODUCTIONS";1756009582;1756009801;"https://www.deezer.com/track/2843218602";"https://open.spotify.com/track/3TRXANfKJumpW2jNDriAgn";;
"Rosie Lowe";"Lover, Other";"There goes the light";"2024";"BLUE FLOWERS MUSIC";1756009785;1756009938;"https://www.deezer.com/track/2763545141";"https://open.spotify.com/track/6PdiA0HUCjqEp48VBVwAhF";;
"Dana Gillespie";"Weren't born a man";"All cut up on you";"1973";"MUNSTER RECORDS";1756009924;1756010202;"https://www.deezer.com/track/1685972737";;;
"Demon Fuzz";"Afreaka!";"Past present and future";"1971";"SANCTUARY RECORDS";1756010182;1756010597;;;;
"Bill Withers";"Still Bill";"Lean on me";"1972";"COLUMBIA";1756010584;1756010853;"https://www.deezer.com/track/863911";"https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2";"https://music.apple.com/fr/album/lean-on-me/989376986?i=989376991&uo=4";
"Anna Majidson";"Pomona";"Bleu";"2025";"C'EST LA VIE FILMS";1756010837;1756011055;"https://www.deezer.com/track/3141649891";"https://open.spotify.com/track/74HRArFQkjA540yDaaVilT";;
"Orchestre Symphonique De La Radio Suedoise";"W stenhammar: Serenade, midwinter,";"Chitra, op. 43 : Andante sostenuto";"1990";"MUSICA SVECIAE";1756011036;1756011225;;;;
"Thierry Marthely";"Le résultat de la patience c'est le fruit de l'épanouissement";"Pa pale";"1993";"KP&P - SONODISC";1756011225;1756011577;"https://www.deezer.com/track/1663501062";"https://open.spotify.com/track/1ekX9cDsYR6COWfO1AJs1n";;
"The Beatles";"Love";"Get Back";"2006";"PARLOPHONE";1756011484;1756011610;"https://www.deezer.com/track/126848569";"https://open.spotify.com/track/7vubCYwMND42wTDf2ULHeZ";"https://music.apple.com/fr/album/get-back/1441133389?i=1441133399&uo=4";
"And Also The Trees";"Mother of pearl moon";"Ypsilon";"2024";"AND ALSO THE TREES";1756011610;1756011797;"https://www.deezer.com/track/2654035902";"https://open.spotify.com/track/5RToMMcbMZf1uWFlwiVnW9";"https://music.apple.com/fr/album/ypsilon/1729759070?i=1729759081&uo=4";
"Aretha Franklin";"A portrait of the Queen 1970-1974 / CD 3 : Young gifted and black";"Day dreaming";"1972";"BMG";1756011792;1756012028;"https://www.deezer.com/track/904815";"https://open.spotify.com/track/7L4G39PVgMfaeHRyi1ML7y";;
"The Poets Of Rhythm";"Anthologie 1992-2003";"Summerdays";"2013";"DAPTONE";1756012024;1756012242;"https://www.deezer.com/track/779388532";"https://open.spotify.com/track/32Aq5V5iOBNPJtliJhFb6C";"https://music.apple.com/fr/album/summerdays/1484995849?i=1484996037&uo=4";
"The High Llamas";"Can cladders";"Winter's day";"2007";"DRAG CITY";1756012241;1756012527;"https://www.deezer.com/track/477776742";"https://open.spotify.com/track/3ucGVc5fgrcbrMn9btE6iW";"https://music.apple.com/fr/album/winters-day/214538040?i=214538169&uo=4";
"Delphine Dora";"Searchlight moonbeam";"V";"2023";"EFFICIENT SPACE";1756012523;1756012707;"https://www.deezer.com/track/2516793311";"https://open.spotify.com/track/2OZnKOrCYba7qXNzOOSJfd";"https://music.apple.com/fr/album/v/1713898222?i=1713899926&uo=4";
"Air";"Air";"Realize";"1971";"BE WITH RECORDS";1756012707;1756012935;"https://www.deezer.com/track/384210601";"https://open.spotify.com/track/2CsAivVfVIRmxWTfxVCC3K";"https://music.apple.com/fr/album/realize/1260530223?i=1260530247&uo=4";
"Hotel Artesia";"Everywhere alone";"Stardust";"2024";"HONEY MUFFIN RECORDS";1756012932;1756013135;;;;
"Alabaster DePlume";"A blade because a blade is whole";"A paper man";"2025";"INTERNATIONAL ANTHEM";1756013134;1756013426;"https://www.deezer.com/track/3092080081";"https://open.spotify.com/track/5Dpqyr6489UP9vFP3150iq";;
"Yusef Lateef";"Modal and jazz waltz";"Woodward avenue";"1969";"ATLANTIC";1756013423;1756013555;"https://www.deezer.com/track/3901016";"https://open.spotify.com/track/6VZeIcQv7MqyOL4svAk5DY";;
"Petula Clark";"Ses plus belles chansons";"Petite fleur";"1966";"ANTHOLOGY";1756013554;1756013688;"https://www.deezer.com/track/2199313167";;;
"Fairuz";"Wala kalif";"Sabah wu masa";"2002";"VIRGIN";1756013686;1756013962;;;;
"Mapache";"Swinging stars";"Sentir";"2023";"INNOVATIVE LEISURE";1756013963;1756014181;"https://www.deezer.com/track/2196649797";"https://open.spotify.com/track/31RVONWX3W6MX5UMRErCeJ";"https://music.apple.com/fr/album/sentir/1677840368?i=1677840369&uo=4";
"The Broadway Quintet";"Amalume (Lekani Mowa)";"Matteo";"1976";"SHARP-FLAT RECORDS";1756014179;1756014410;"https://www.deezer.com/track/2200523817";"https://open.spotify.com/track/3cdx5IQKQ7eM2tI73jX8Bg";"https://music.apple.com/fr/album/matteo/1678051645?i=1678052335&uo=4";
"Gene Wilder";"BOF / Willy Wonka au pays enchante (Willy Wonka & the chocolate factory)";"Pure imagination";"1971";"HIPPO RECORDS";1756014408;1756014668;;;"https://music.apple.com/fr/album/pure-imagination/1440840990?i=1440841512&uo=4";
"The Velvet Underground";"The Velvet Underground & Nico";"Sunday morning";"1967";"VERVE";1756014667;1756014837;"https://www.deezer.com/track/61292499";"https://open.spotify.com/track/11607FzqoipskTsXrwEHnJ";;
"Deon Jackson";"Harlem shuffle : Sixties soul classics";"Love makes the world go round";"1987";"CHARLY";1756014835;1756014980;"https://www.deezer.com/track/1004245552";;;
"Cal Tjader";"The prophet";"Aquarius";"1968";"VERVE REISSUES";1756014983;1756015199;"https://www.deezer.com/track/361112431";"https://open.spotify.com/track/53xtrYKwCtkjxgRrDA8vgg";"https://music.apple.com/fr/album/aquarius/1444117154?i=1444117164&uo=4";
"Veronique Et Davina";"16 hits 16 stars originaux";"Gym tonic";"1983";"CARRERE";1756015200;1756015467;"https://www.deezer.com/track/13394796";;;
"Patti Jo";"The return of the funk soul sisters";"Ain't no love lost";"1975";"BGP RECORDS";1756015464;1756015661;"https://www.deezer.com/track/732738452";;"https://music.apple.com/fr/album/aint-no-love-lost/1457051599?i=1457052285&uo=4";
"White Denim";"Light on";"Light on";"2024";"BELLA UNION";1756015657;1756015836;"https://www.deezer.com/track/2908757551";"https://open.spotify.com/track/3w2OkQHJE0E5DjVNNV14P6";"https://music.apple.com/fr/album/light-on/1759169103?i=1759169555&uo=4";
"Chene Noir";"Orphée 2000";"La musique de la lumière";"2020";"HEAVENLY SWEETNESS";1756015834;1756015971;"https://www.deezer.com/track/1051424042";"https://open.spotify.com/track/4WuJMu9QBOZS13oyGe86VW";;
"The Heptones";"Peace & harmony - The Trojan anthology";"I'm in the mood for love";"2004";"TROJAN RECORDS";1756015971;1756016147;;;;
"Etta James";"Tell mama: The complete Muscle Shoals sessions";"I'd rather go blind";"1967";"CHARLY";1756016146;1756016298;"https://www.deezer.com/track/3984685";;;
"Pedro Mizutani";"Aperana remixes EP";"Chuva de verâo (FloFilz remix)";"2024";"NICE GUYS";1756016297;1756016431;"https://www.deezer.com/track/2520964951";;;
"Max Et Henri";"Disques Debs International Vol.3";"Sé pou demen";"2025";"STRUT";1756016429;1756016662;"https://www.deezer.com/track/3173291521";"https://open.spotify.com/track/0piLRv54kGo4QdgVCYXjVa";;
"MC Solaar";"Qui sème le vent récolte le tempo";"Bouge de là (part. 1)";"1990";"POLYDOR";1756016661;1756016852;"https://www.deezer.com/track/1410517042";;;
"Grateful Dead";"Shakedown street";"Shakedown street";"1978";"ARISTA";1756016852;1756017149;"https://www.deezer.com/track/2042328577";"https://open.spotify.com/track/2nfOOSbwuJaLN3Kkx3tQg2";;
"Technopolice";"Massilia's burning";"Circus circus";"2024";"LOLLIPOP RECORDS";1756017142;1756017283;"https://www.deezer.com/track/3100120501";"https://open.spotify.com/track/0RjOQ1K6LTYQ2sjoopHBRm";;
"DJ MEHDI";"";"North star";"";"";1756017284;1756017507;"https://www.deezer.com/track/14064688";"https://open.spotify.com/track/4TNm8lpTvpO6J4A0VAzDjC";"https://music.apple.com/fr/album/north-star/693471895?i=693472105&uo=4";
"Lenny Kravitz";"Let love rule";"Be";"1989";"VIRGIN";1756017503;1756017697;"https://www.deezer.com/track/3125976";"https://open.spotify.com/track/5IaYxzO4KRg4GhA48MHZIJ";"https://music.apple.com/fr/album/be/725208349?i=725208367&uo=4";
"Celine Dessberg";"Hödöö";"On est pareil";"2024";"AUTOPRODUCTION";1756017695;1756017923;"https://www.deezer.com/track/3075305121";"https://open.spotify.com/track/50J775otNAQ0Ni7CxJ2qqk";;
"Father'S Children";"Who's gonna save the world";"In shallah";"";"NUMEROGROUP";1756017921;1756018159;"https://www.deezer.com/track/71567410";"https://open.spotify.com/track/3Kkauo21AHdsPmJhC5HX2O";;
"Jayson Lindh";"Ramadan";"Ramadan";"1972";"CTI RECORDS";1756018157;1756018380;;;;
"Douniah";"A lot, not too much";"Sabah al noor";"2023";"MELTING POT MUSIC";1756018375;1756018635;"https://www.deezer.com/track/2453832215";"https://open.spotify.com/track/6kCaVN1buHwIkHPlpGqev3";"https://music.apple.com/fr/album/sabah-al-noor/1707376247?i=1707376271&uo=4";
"Later.";"Walking on the line";"Treasure";"2023";"COOKIE RECORDS";1756018634;1756018791;"https://www.deezer.com/track/2104662647";"https://open.spotify.com/track/72oBoKqOLVQr7Tg9jt0AMc";;
"Armando Trovaioli";"Bof / Parfum de femme";"Parfum de femme : Parfum de femme";"1975";"PATHE MARCONI";1756018788;1756019056;;;;
"Barry White";"BOF / Baby driver";"Never, never gonna give ya up";"1973";"30TH CENTURY RECORDS";1756019050;1756019336;"https://www.deezer.com/track/537988732";"https://open.spotify.com/track/4At54ImSBL41yWMaudry08";;
"Yazmin Lacey";"The feels";"The feels";"2024";"AMF RECORDS";1756019331;1756019506;"https://www.deezer.com/track/3085023971";"https://open.spotify.com/track/70UDDqd7iNr8oEEkIRsPBe";;
"Sylvie Kreusch";"Comic trip";"Ding dong";"2024";"SONY";1756019501;1756019695;"https://www.deezer.com/track/2898129731";"https://open.spotify.com/track/2Wb0VFETsGsf5HUpt3lNsZ";;
"Mark William Lewis";"Pleasure is everything";"Life with life";"2022";"HI NEW FATE";1756019694;1756019822;"https://www.deezer.com/track/1624529072";"https://open.spotify.com/track/1WFRSRLRhui8xKfIZR8LLa";;
"Micky Green";"Oh !";"Oh !";"2007";"UNIVERSAL";1756019817;1756020042;;;;
"Ten Fe";"Still in love";"Everland (feat. Ash Buggle)";"2025";"OYSTER ENTERTAINMENT";1756020042;1756020316;;;;
"Malik Djoudi";"Vivant";"Excite";"2024";"CINQ 7";1756020314;1756020505;"https://www.deezer.com/track/2779552981";"https://open.spotify.com/track/5n1qmh8m3K8GVHzyv5FJDy";;
"Asta Hiroki";"Continuation";"Understanding";"2025";"FOLDED MUSIC";1756020506;1756020781;"https://www.deezer.com/track/3468982871";"https://open.spotify.com/track/5leDIKDO8VHtis3UMXIaV6";;
"Portishead";"Glory box";"Glory box (Edit)";"1994";"GO! DISCS";1756020775;1756020993;"https://www.deezer.com/track/1776800197";;;
"Soul Sugar";"Top of my list (feat. Schniece) / dub mix";"Top of my list (feat. Schniece)";"2023";"GEE RECORDINGS";1756020986;1756021234;;;;
"Jorja Smith";"Be right back";"Burn";"2021";"FAMM LIMITED";1756021233;1756021445;"https://www.deezer.com/track/1343064692";"https://open.spotify.com/track/6WAaOhw1tel76kgk9QSBXr";;
"Quyen Thien Dac";"Ao-Giay Spirit money";"Ke";"2025";"HATIVE";1756021444;1756021616;"https://www.deezer.com/track/3189515971";"https://open.spotify.com/track/0pWUsjw8NpyngaPpT6d5Uk";;
"Gabi Hartmann";"Gabi Hartmann";"Nos contradictions";"2023";"MASTERWORKS / SONY MUSIC ENTERTAINMENT";1756021615;1756021814;"https://www.deezer.com/track/2077643637";"https://open.spotify.com/track/3699TZB8LDOcEcqgU3PkoG";;
"Dana Gavanski";"Late slap";"Let them row";"2024";"FULL TIME HOBBY";1756021808;1756022097;"https://www.deezer.com/track/3077415501";"https://open.spotify.com/track/7vLgYR2WqyuVbLNmygE5xD";;
"Papooz";"Ann wants to dance";"Ann wants to dance";"2015";"FRONT ROW";1756022094;1756022308;"https://www.deezer.com/track/3713093082";;;
"Sofiane Pamart";"Planet gold";"Madagascar";"2020";"PIAS";1756022307;1756022443;"https://www.deezer.com/track/1181474082";;;
"Ben";"Ben sa tumba et son orchestre";"Tequila";"1959";"BARCLAY";1756022443;1756022586;;;;
"Joao Selva";"Onda";"Banho de mar";"2025";"UNDERDOG";1756022586;1756022805;"https://www.deezer.com/track/2981168371";"https://open.spotify.com/track/79v6wAuM6faSO4PNQ5fD8e";;
"Aaron Frazer";"Introducing";"If I Got It (Your Love Brought It)";"2021";"DEAD OCEANS";1756022804;1756022976;"https://www.deezer.com/track/1036732322";"https://open.spotify.com/track/1jSAARNT7fzLTcPc4IUQQz";;
"Adi Oasis";"Lotus glow (instrumentals)";"Red to violet";"2023";"ADI OASIS";1756022971;1756023172;"https://www.deezer.com/track/1833899947";;;
"Gustafson";"Sourire aux anges";"Qu'est-ce qui faut s'aimer";"2024";"AUTOPRODUCTION";1756023171;1756023390;;;;
"Nits";"Angst";"Yellow socks & angst";"2017";"WERF RECORDS";1756023387;1756023659;"https://www.deezer.com/track/1988631587";"https://open.spotify.com/track/26dJM17S1NDtm2b7wGUBHQ";;
"Varas";"Eaten by worms";"Eaten by worms";"2025";"TEN RECORDS";1756023658;1756023887;"https://www.deezer.com/track/3103892351";"https://open.spotify.com/track/6BP7AAUtI2GU9wUVFBMWB6";;
"Khruangbin";"Con todo el mundo";"Shades of man";"2018";"NIGHT TIME STORIES";1756023886;1756024113;"https://www.deezer.com/track/2986808141";"https://open.spotify.com/track/2OetiNq3keZXuqfjYbXBJX";;
"Benjamin Biolay & Melvil Poupaud";"Songbook";"Tout mais pas ça";"2018";"BARCLAY";1756024090;1756024302;;;;
"Tennis";"Swimmer";"I'll haunt you";"2020";"MUTUALLY DETRIMENTAL";1756024299;1756024449;"https://www.deezer.com/track/3580373801";"https://open.spotify.com/track/02rLEFsJh7yeyhwXD3ReXd";"https://music.apple.com/fr/album/ill-haunt-you/1869750626?i=1869750627&uo=4";
"Florence Adooni";"A.O.E.I.U. (An Ordinary Exercise In Unity)";"Fo yelle";"2025";"PHILIPHON";1756024449;1756024737;"https://www.deezer.com/track/3136178151";"https://open.spotify.com/track/7tVfu2z7jaLSc9qD1wHdXS";;
"Captain Planet";"Sounds like home";"Mind reader";"2023";"BASTARD JAZZ RECORDINGS";1756024737;1756024923;"https://www.deezer.com/track/2195091087";"https://open.spotify.com/track/3ujDjPmj14r809yc4ANxfv";;
"Nathan Johnston & The Angels Of Libra";"All your love";"All your love (Extended version)";"2022";"WATERFALL RECORDS";1756024922;1756025196;;;;
"Hannah Cohen";"Earthstar mountain";"Draggin'";"2025";"BELLA UNION";1756025193;1756025464;"https://www.deezer.com/track/3156000761";"https://open.spotify.com/track/4tYUqYAM5rxOQ4UhjlLV7r";;
"Tommy Guerrero";"Amber of memory";"Floating in shadows";"2023";"TOO GOOD";1756025460;1756025716;"https://www.deezer.com/track/2394013385";"https://open.spotify.com/track/0smc1NrVUB1FD2ClX3TE5Z";;
"Sanseverino";"Autour de Serge Reggiani";"Il suffirait de presque rien";"2002";"TREMA";1756025715;1756025858;"https://www.deezer.com/track/85202834";;;
"Odetta Hartman";"Old rockhounds never die";"Cowboy song";"2018";"MEMPHIS INDUSTRIES";1756025857;1756025989;"https://www.deezer.com/track/487568302";"https://open.spotify.com/track/7BHfVHaNEFJ3E0IicroYoT";;
"Noe Codjia & Neil Saidi Quintet";"Indi-gêne";"Step in or step out";"2025";"ZOOT RECORDS";1756025986;1756026276;;;;
"Paul Anka";"Rock swings";"Wonderwall";"2005";"VERVE";1756026274;1756026489;"https://www.deezer.com/track/1160414";"https://open.spotify.com/track/7rAYud7r0T46QFoK1hG1eU";;
"Blur";"The great escape";"The universal";"1995";"PARLOPHONE";1756026488;1756026723;"https://www.deezer.com/track/3102132";;"https://music.apple.com/fr/album/the-universal/699616785?i=699617113&uo=4";
"Quatuor Arioso";"Antonio Rosetti : 6 quatuors a cordes op 6";"Quatuor a cordes en la maj op.6 nº1 : rondeau. allegretto";"1995";"CPO";1756026723;1756026967;;;;
"Donna Summer";"The very best of";"Macarthur park";"1978";"CASABLANCA";1756026966;1756027201;"https://www.deezer.com/track/1069419602";;;
"Pedro Fonte";"Luz Na Madrugada/Late Night Light";"Luz na madrugada";"2023";"YB MUSIC";1756027201;1756027387;"https://www.deezer.com/track/2353740105";"https://open.spotify.com/track/7j4qsEWekdOj38EsdBIqmf";"https://music.apple.com/fr/album/luz-na-madrugada/1696984143?i=1696984311&uo=4";
"Louis Chedid";"Bravo a Louis Chedid vol. 2";"Je chante dans les transistors";"1977";"CBS";1756027386;1756027608;"https://www.deezer.com/track/15111470";;;
"Anna Butterss";"Mighty vertebrate";"Bishop";"2024";"INTERNATIONAL ANTHEM";1756027603;1756027795;"https://www.deezer.com/track/2876045852";"https://open.spotify.com/track/3UCobZrVeMv97az8kAkZnU";;
"Darkside";"Nothing";"Are you tired ? (Keep on singing)";"2025";"MATADOR";1756027791;1756028193;;;;
"Santana";"Love is the song we sing";"Evil Ways";"1969";"COLUMBIA";1756028192;1756028427;"https://www.deezer.com/track/77879620";"https://open.spotify.com/track/5tmrnhMxx39jnu3kjopMdP";;
"Mosquito Hawks";"Some kinda blues";"Some Kinda Blues";"2022";"TRAMP RECORDS";1756028422;1756028678;"https://www.deezer.com/track/1334145712";;;
"Pokey Lafarge";"Rhumba country";"Made to be loved";"2024";"NEW WEST RECORDS";1756028678;1756028884;"https://www.deezer.com/track/2645598682";"https://open.spotify.com/track/1rUlwXQF92vCHlle0ZeKDx";;
"Rose Murphy";"I can't give you anything but love";"I wanna be loved by you";"1950";"ARCADE";1756028883;1756029021;"https://www.deezer.com/track/92236194";;;
"Phil Spitalny Orchestre";"Film / Le cinéma à 100 ans";"Betty boop";"1932";"EPM RECORDS";1756029021;1756029174;;;;
"Ricet Barrier";"Best of....";"Betty boop";"1988";"PLYGRAM (DISTR)";1756029172;1756029333;;"https://open.spotify.com/track/1WApjXB23iF2uUEKxR6Dq3";;
"Grace Jones";"Nightclubbing";"Pull up to the bumper";"1981";"UNIVERSAL MUSIC";1756029271;1756029552;"https://www.deezer.com/track/1117184";"https://open.spotify.com/track/653Fi3bqMxQQQmjw72ur6G";;
"Yasmin Williams";"Acadia";"Harvest";"2024";"NONESUCH";1756029333;1756029574;;;;
"Ravyn Lenae";"Bird's eye";"One wish (feat. Childish Gambino)";"2024";"ATLANTIC";1756029571;1756029764;"https://www.deezer.com/track/2936029061";"https://open.spotify.com/track/4jaNeCjRjTCekyaErvjnRX";;
"Grace Jones";"Nightclubbing";"Pull up to the bumper";"1981";"UNIVERSAL MUSIC";1756029764;1756030045;"https://www.deezer.com/track/1117184";"https://open.spotify.com/track/653Fi3bqMxQQQmjw72ur6G";;
"Seu Jorge";"Músicas para churrasco / Vol.2";"Motoboy";"2015";"EMARCY";1756030044;1756030233;"https://www.deezer.com/track/3261210081";"https://open.spotify.com/track/1f4gvHGRGzgoXvUgxc1JjR";;
"Cinephonic";"les paradis artificiels";"Eveil de la cité";"2020";"MARLOW";1756030232;1756030526;"https://www.deezer.com/track/1007339362";"https://open.spotify.com/track/5CbH5RTHkP7wK6gY4NRU9S";"https://music.apple.com/fr/album/%C3%A9veil-de-la-cit%C3%A9/1521410535?i=1521410537&uo=4";
"Virginie";"Reviens-vite";"Tu crois toujours";"1966";"POLYDOR";1756030525;1756030666;"https://www.deezer.com/track/3240272941";;;
"Sarah Connolly";"My true love hath my heart / Mélodies anglaises";"Gavotte - pour mezzo-soprano et piano";"2011";"CHANDOS";1756030662;1756030876;;;;
"Jerry Lee Lewis";"A whole lotta Jerry Lee Lewis : The definitive retrospective / CD 3";"Chantilly Lace";"1968";"SALVO";1756030873;1756031041;"https://www.deezer.com/track/911614";;;
"The Reekers";"Keb Darge &  Little Edith's Legendary wild rockers";"Don't call me flyface";"1964";"BBE";1756031041;1756031186;"https://www.deezer.com/track/618503082";;;
"Piven Mertvyj";"Compil./Rock ukrainien/Effraction du silence";"Beautiful karpaty";"2001";"CREON MUSIC";1756031186;1756031341;;;;
"Piers Faccini & Ballake Sissoko";"Our calling";"Mournful moon";"2025";"NO FORMAT";1756031340;1756031568;;;;
"Dorothy Ashby";"Afro-harping";"Lonely girl";"1968";"CADET";1756031567;1756031752;"https://www.deezer.com/track/2153812";"https://open.spotify.com/track/27BtrpvBcG9onY7uXIJHkF";;
"Sarah Vaughan";"Viva Vaughan";"A taste of honey";"1964";"VERVE";1756031751;1756031921;"https://www.deezer.com/track/14597174";;;
"Collectif D Artistes";"A Boris Vian / On n'est pas la pour se faire engueuler";"On n'est pas là pour se faire engueuler";"2009";"";1756031920;1756032109;;;;
"Common";"Electric Circus";"I am music";"2002";"MCA";1756032108;1756032420;"https://www.deezer.com/track/2263749";"https://open.spotify.com/track/1IiVRzHhHFoEkPJa871eoO";;
"Jovial.E";"Inépuisable";"Sans Toi";"2024";"LA SOUTERRAINE";1756032413;1756032625;;"https://open.spotify.com/track/3Uwr2twHjzG7hQ2nx5ZYEV";;
