"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Duke Pearson";"I don't care who knows it";"I don't care who knows it";"1970";"BLUE NOTE";1754720191;1754720378;"https://www.deezer.com/track/125537758";;"https://music.apple.com/fr/album/i-dont-care-who-knows-it/1442901720?i=1442901729&uo=4";
"The Dukes";"Compilation : Too slow to disco / vol. 4";"MIstery girl";"1981";"HOW DO YOU ARE";1754720369;1754720650;;;;
"Patrice Rushen";"Straight from the heart";"Number one (instrumental)";"1982";"ELEKTRA";1754720645;1754720939;;;;
"Natacha";"200% zouk souvenirs 100% tubes";"Papa pa la";"1996";"PASTEL PROD";1754720934;1754721221;"https://www.deezer.com/track/5630240";"https://open.spotify.com/track/1G2V0FZtNZjQHUR1Xry5eq";;
"CAB";"Caraibes - Afrique - Brésil";"To Bâle";"2014";"CHANT DU MONDE";1754721215;1754721435;"https://www.deezer.com/track/559581282";;;
"Anita O Day";"Anita sings the most";"Love me or leave me";"1957";"VERVE";1754721435;1754721587;;;;
"Koki Nakano";"Ululo";"Seraphic june";"2024";"NO FORMAT";1754721586;1754721753;"https://www.deezer.com/track/2947546781";"https://open.spotify.com/track/07aqCB8sbQsiZDnOX6I5Wv";;
"Tunng";"Love you all over again";"Sixes";"2025";"FULL TIME HOBBY";1754721751;1754721912;"https://www.deezer.com/track/3013791301";"https://open.spotify.com/track/0zCNMf5gUmUoEt1GxS6fN8";;
"Francoiz Breut";"Flux flou de la foule";"Métamorphose";"2021";"62TV RECORDS";1754721910;1754722161;"https://www.deezer.com/track/1327866852";"https://open.spotify.com/track/1tGsri9cjkIOwjGF4Rd3Tx";;
"Zane Cronje";"Fusion global sounds (1970-1983) selected by Charles Maurice";"Tropical Island";"1983";"FAVORITE RECORDINGS";1754722158;1754722378;;;;
"Cheryl Lynn";"Voguing";"Got to be real";"1978";"SOUL JAZZ RE";1754722377;1754722683;"https://www.deezer.com/track/8014760";"https://open.spotify.com/track/58r4JuwHhXLAkttkaUZfLw";"https://music.apple.com/fr/album/got-to-be-real/330982812?i=330985239&uo=4";
"Randy Newman";"12 songs";"Have you seen my baby ?";"1970";"REPRISE";1754722682;1754722835;;;;
"T Rex";"Electric warrior";"The motivator";"1971";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1754722832;1754723071;;;;
"Dewolff";"Muscle shoals";"Natural woman";"2024";"MASCOT RECORDS ,";1754723066;1754723250;"https://www.deezer.com/track/2960120671";"https://open.spotify.com/track/3s382wKMe6FvXmwTS1bWmN";;
"Delvon Lamarr Organ Trio";"I told you so";"Aces";"2021";"COLEMINE RECORDS";1754723249;1754723530;"https://www.deezer.com/track/1120692002";"https://open.spotify.com/track/3mGjvlKYK7BSsKICRtUaBz";"https://music.apple.com/fr/album/aces/1537206995?i=1537207213&uo=4";
"Jordan Rakei";"Trust";"Trust";"2024";"DECCA RECORDS";1754723529;1754723734;"https://www.deezer.com/track/2780955211";"https://open.spotify.com/track/4i6YTuChfl0hMZWRiK3OF1";;
"Tyler The Creator";"CHROMAKOPIA";"Balloon";"2024";"COLUMBIA";1754723734;1754723888;;;;
"Philippe Katerine";"Zouzou";"Total à l'ouest";"2024";"CINQ 7";1754723888;1754724039;"https://www.deezer.com/track/2940879241";"https://open.spotify.com/track/3c4B3yhoK5XLmKqJUYuyyX";"https://music.apple.com/fr/album/total-%C3%A0-louest/1760191579?i=1760191602&uo=4";
"Adrien Soleiman";"BelleJazzClub";"Panorama";"2025";"NAIVE";1754724033;1754724228;"https://www.deezer.com/track/3001088981";"https://open.spotify.com/track/787wsHHo39X378CdLIfmgW";;
"Sidsel Endresen";"Undertow";"Blessed instant";"2000";"JAZZLAND";1754724226;1754724512;"https://www.deezer.com/track/643181442";;;
"Massive Attack";"Blue lines";"Unfinished sympathy";"1991";"VIRGIN";1754724510;1754724813;"https://www.deezer.com/track/3157624";"https://open.spotify.com/track/7s2zwn3fplqvKHHdR2CAgx";"https://music.apple.com/fr/album/unfinished-sympathy/724338637?i=724339232&uo=4";
"Aphex Twin";"Come to daddy";"Flim";"1997";"WARP RECORDS";1754724812;1754724985;"https://www.deezer.com/track/29391611";"https://open.spotify.com/track/3JJ4BoL9WVHk4Yye2EGJC7";;
"Cibelle";"Cibelle";"Luisas";"2004";"CRAMNED";1754724983;1754725286;"https://www.deezer.com/track/588538892";;;
"Jorja Smith";"Be right back";"Bussdown (Feat. Shaybo)";"2021";"FAMM LIMITED";1754725285;1754725486;"https://www.deezer.com/track/1343064662";;;
"Luidji";"Reste en vie";"Reste en vie";"2023";"ISLAND DEF JAM";1754725485;1754725678;"https://www.deezer.com/track/2330156075";"https://open.spotify.com/track/1qkwBaQUYh3HeUlUlGu8YM";;
"Sophye Soliveau";"Initiation";"Can't sleep";"2024";"AUTOPRODUCTION";1754725672;1754725934;"https://www.deezer.com/track/2683185662";"https://open.spotify.com/track/7wxLOdef1F6kxYUgQfFP8G";;
"Joni Mitchell";"Ladies of the canyon";"Woodstock";"1970";"REPRISE RECO";1754725932;1754726257;"https://www.deezer.com/track/728828";"https://open.spotify.com/track/18o4mqgG9RmPAD8aItmvkO";"https://music.apple.com/fr/album/woodstock/1492312524?i=1492312809&uo=4";
"Stevie Wonder";"Fulfillingness' first finale";"They won't go when I go";"1974";"MOTOWN";1754726255;1754726614;"https://www.deezer.com/track/2303806";"https://open.spotify.com/track/1lIOMibFPfFYlJnjQaZluo";;
"Lonnie Liston Smith";"Loveland";"Floating through space";"1978";"CBS";1754726613;1754726889;"https://www.deezer.com/track/472047872";"https://open.spotify.com/track/67BpOrWYIwTH0h9kyapOMK";;
"Jamiroquai";"Emergency on planet earth";"Hooked up";"1993";"SOHO SQUARE";1754726886;1754727161;"https://www.deezer.com/track/64608077";"https://open.spotify.com/track/3qwiKTgBoATvWr4cm4K5dU";;
"Spanish Harlem Orchestra";"Across 110 st";"Escucha el ritmo";"2004";"RYKO";1754727161;1754727512;"https://www.deezer.com/track/78073930";;;
"Willie Colon";"BOF / El baquiné de Angelitos negros";"El baquiné de Angelitos negros : Para los viejitos";"1977";"FANIA";1754727511;1754727552;;;;
"Cotonete";"Victoire de la musique";"Bebete vaobora (feat. Sabrina Malheiros)";"2024";"HEAVENLY SWEETNESS";1754727551;1754727868;;;;
"Kendrick Lamar";"GNX";"Man at the garden";"2024";"PGLANG - TOP DAWG ENTERTAINMENT - AFTERMATH - INTERSCOPE RECORDS";1754727863;1754728095;"https://www.deezer.com/track/3106586651";"https://open.spotify.com/track/5ho7VSXSmI2KM2nDjcnLyz";;
"Tamasene";"Hangin’ in or hangin’ out";"Eyes roll out the door";"2025";"NICE GUYS";1754728096;1754728384;"https://www.deezer.com/track/3181680791";"https://open.spotify.com/track/4YAwFgk1Siewb8mmsv00eG";;
"Hermanos Gutierrez";"El bueno y el malo";"La verdad";"2022";"EASY EYE SOUND / CONCORD";1754728382;1754728618;"https://www.deezer.com/track/1976792207";"https://open.spotify.com/track/4gYwBQXC3GqypcP1FngT4s";;
"Marion Rampal";"Tissé";"Ou sont passées les roses (feat. Piers Faccini)";"2022";"LES RIVIERES SOUTERRAINES -L'AUTRE DISTRIBUTION";1754728615;1754728817;;;"https://music.apple.com/fr/album/o%C3%B9-sont-pass%C3%A9es-les-roses-feat-piers-faccini/1600501166?i=1600501174&uo=4";
"Oumou Sangare";"Timbuktu";"Timbuktu";"2022";"WORLD CIRCUIT";1754728817;1754729037;"https://www.deezer.com/track/1712555257";"https://open.spotify.com/track/4QFUlcphcOhKeWgEo4rlDC";;
"Brandee Younger";"Somewhere different";"Pretend (feat. Tarriona """"Tank"""" Ball)";"2021";"IMPULSE";1754729035;1754729303;;;;
"Medeski Martin And Wood";"Combustication";"Just like i pictured it";"1998";"BLUE NOTE";1754729300;1754729508;;;;
"Bob Darin";"Country funk 1969-1975";"Light blue";"1969";"LIGHT IN THE ATTIC RECORDS";1754729505;1754729720;"https://www.deezer.com/track/959722122";;;
"Betty Davis";"They say I 'm different";"70's blues";"1974";"MPC RECORDS";1754729716;1754730013;"https://www.deezer.com/track/1783209497";;;
"Ojard";"Les machines parlantes";"Plage de la Concurrence";"2016";"CONTOURS";1754730009;1754730165;"https://www.deezer.com/track/401151542";;;
"Pomplamoose";"Best Of 2019";"Mr. blue sky";"2020";"POMPLAMOOSE";1754730162;1754730440;"https://www.deezer.com/track/782264872";"https://open.spotify.com/track/1DYNw2iUNJC8jE56gu3FRu";;
"Robert Finley";"Black bayou";"Sneakin around";"2023";"EASY EYE SOUND RECORDS";1754730434;1754730652;;;;
"The Altons";"Heartache in room 14";"Tangled up in you";"2025";"DAPTONE RECORDS";1754730644;1754730860;"https://www.deezer.com/track/2985585401";"https://open.spotify.com/track/5i0z0BV8gSNMzLJ6Bt3OAt";;
"Forever Pavot";"Rhapsode";"Magic Helicopter";"2014";"BORN BAD RECORDS";1754730856;1754731032;"https://www.deezer.com/track/508705402";"https://open.spotify.com/track/7pFEK67bjBtprUwjIwOIVK";;
"J. Bernardt";"Contigo";"Last waltz";"2024";"PIAS";1754731030;1754731195;"https://www.deezer.com/track/2660911202";"https://open.spotify.com/track/0ArK1r4poKWG8GWfPmumhg";;
"Juana Molina";"Son";"Elena";"2006";"DOMINO";1754731192;1754731463;"https://www.deezer.com/track/76447454";"https://open.spotify.com/track/3jBTbE9HdA1ZC1hzNiiL53";"https://music.apple.com/fr/album/elena/848155325?i=848155358&uo=4";
"Milena";"Armat";"Chknax eraz";"2024";"LE COMPTOIR DES ARTS";1754731453;1754731736;"https://www.deezer.com/track/2675566642";"https://open.spotify.com/track/2SqLFBxP67J9qLvh8EwGDI";;
"Daskal";"Obsidian (selected dance scores)";"Fantasy #2";"2024";"RAW TAPES";1754731731;1754731879;"https://www.deezer.com/track/2904937601";"https://open.spotify.com/track/5UvCIgXEqGRzrGPIqWL7G9";;
"Ann Young & Yuji Ohno";"Touch";"Speak low";"2023";"WEWANTSOUNDS";1754731877;1754732186;;;;
"The Ipanemas";"Samba is our gift";"Samba pra mim mesmo";"2006";"FAR OUT";1754732178;1754732458;"https://www.deezer.com/track/108666382";"https://open.spotify.com/track/0KAKemTcqJryyhhZqHfrx9";"https://music.apple.com/fr/album/samba-pra-mim-mesmo/1045500364?i=1045500519&uo=4";
"BIM (Benin International Musical)";"BIM #1";"Téoun Téoun";"2018";"WORLD TOUR RECORDS";1754732456;1754732674;;;;
"Pachyman";"The return of Pachyman";"El benson";"2021";"ATO RECORDS";1754732670;1754732938;"https://www.deezer.com/track/1357529652";"https://open.spotify.com/track/0W16rC9z9YGHFe9ZULahO7";;
"Monophonics";"Sage motel";"Love you better";"2022";"COLEMINE RECORDS";1754732935;1754733123;"https://www.deezer.com/track/1662659802";"https://open.spotify.com/track/0NjhFfeUcAQBc4iLaBdKjK";;
"Harrison Kennedy";"Crossborder blues";"No monopoly on hurt";"2018";"NAIVE";1754733117;1754733289;"https://www.deezer.com/track/550678382";"https://open.spotify.com/track/66pUXdICtpLDDNNe8qHnD7";;
"Serge Gainsbourg";"Gainsbourg (intégrale) : Gainsbourg cinéma chansons / CD 19";"Anna (film) : Un poison violent, c'est ça l'amour (avec Jean-Claude Brialy)";"1967";"MERCURY";1754733288;1754733443;;;;
"Woo";"When the past arrives";"Free will";"2014";"DRAG CITY";1754733439;1754733580;"https://www.deezer.com/track/627689882";;;
"Jesse Harris";"The song project";"The wind in the clouds (feat. Jesse Harris)";"2014";"TZADIK";1754733579;1754733805;;;;
"Ravi Shankar";"BOF / Raga :a film journey into the soul of India";"Dawn to Dusk";"";"";1754733800;1754734017;"https://www.deezer.com/track/129426668";"https://open.spotify.com/track/12b4pnI5zBZScP1EpqfE07";;
"H-Burns";"Sunset park";"Familiar";"2022";"YOTANKA";1754734014;1754734177;"https://www.deezer.com/track/2610379802";;;
"Nitai Hershkovits";"I asked you a question";"Oman moon";"2016";"RAW TAPES";1754734172;1754734305;"https://www.deezer.com/track/900442012";"https://open.spotify.com/track/00KjZWcfieFu45OTlOjhlG";;
"Kendra Morris";"I am what I’m waiting for";"Dominoes";"2023";"KARMA CHIEF RECORDS";1754734304;1754734468;"https://www.deezer.com/track/2342752935";"https://open.spotify.com/track/4nQmyZDAekbe84zeHC2C3C";;
"The Free Design";"Kites are fun";"Michelle";"1967";"LIGHT IN THE ATTIC RECORDS";1754734466;1754734654;"https://www.deezer.com/track/1153014472";;;
"Bret McKenzie";"Songs without jokes";"Carry on";"2022";"SUB POP";1754734652;1754734878;"https://www.deezer.com/track/1736329627";"https://open.spotify.com/track/0FSVxzDFjyVeUjTIQgrfzE";;
"Jake Xerxes Fussell";"Good and green again";"In Florida";"2022";"PARADISE OF BACHELORS";1754734872;1754735058;"https://www.deezer.com/track/1509006492";"https://open.spotify.com/track/1TPUf0NQ55EGvxaLBB2YD2";;
"Cymande";"Renascence";"I wanna know";"2025";"BMG RIGHTS MANAGEMENT";1754735053;1754735360;"https://www.deezer.com/track/3029922451";"https://open.spotify.com/track/4IaaTmx54V2UttyL5f91Oe";;
"Klo Pelgag";"L'étoile thoracique";"Les ferrofluides fleurs";"2017";"COYOTE RECORDS";1754735359;1754735519;;;;
