"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Matty Kemer";"Wizzz ! / Vol. 4";"Boeing";"";"BORN BAD RECORDS";1747970058;1747970262;"https://www.deezer.com/track/1260034902";"https://open.spotify.com/track/4iWLPOEyUGOMw54UU69oub";;
"Akiko Yano";"Japanese girl";"Oka wo koete";"1976";"MIDI INC.";1747970226;1747970439;;;;
"Sven Wunder";"Mosaic";"Mosaic";"2022";"MR BONGO";1747970396;1747970609;"https://www.deezer.com/track/1658047582";"https://open.spotify.com/track/3FJdqaohVwCASSQlYhMRC3";;
"Bon Iver";"Everything is peaceful love";"Things behind things behind things";"2025";"JAGJAGUWAR";1747970577;1747970801;"https://www.deezer.com/track/3211935281";"https://open.spotify.com/track/0k4XDoI1iCB3fV2RstqiYA";;
"Rosemary Standley";"Schubert in Love";"Die Schöne Müllerin D 795 op 25 : 8. Trockne Blumen";"2020";"ALPHA CLASSICS";1747970766;1747970952;;;;
"Frank Minion";"Complete recordings 1954-1959";"So what";"1959";"FRESH SOUND";1747970917;1747971212;"https://www.deezer.com/track/1171041372";;;
"Roseaux";"Roseaux III";"You say";"2025";"FANON RECORDS";1747971175;1747971369;"https://www.deezer.com/track/3118504531";"https://open.spotify.com/track/5q34USVxbaMUWiKQmIFtu6";"https://music.apple.com/fr/album/you-say/1782568035?i=1782568267&uo=4";
"Jolliffe, Pav4n & Sonyjim";"Pink Flesh (feat. Verbz, Limmz & Pravvy Prav)";"Pink flesh (feat. Verbz, Limmz & Pravvy Prav)";"2025";"DRUM & BASS ARENA";1747971335;1747971593;;;;
"Sandra Nkake";"Deep green sound";"Je, tu, tri";"2017";"MUSIC MEDIA CONSULTING PROMO";1747971561;1747971780;;;;
"Shorty The Presidence";"Gibbs Joe / Love of the common people / Anthology 1967-1979";"Natty pass him GCE";"1977";"TROJAN RECORDS";1747971743;1747971981;;;;
"The Herbaliser";"There were seven remixes (CD Promo)";"The lost boy (Colman brothers  Instrumental Remix)";"2014";"DEPARTEMENT H";1747971941;1747972216;;;;
"Selman Faris";"KAPLAN, voyage vers l'Est";"Ispahan";"2025";"ROCHE MUSIQUE";1747972182;1747972415;"https://www.deezer.com/track/3285820521";"https://open.spotify.com/track/3gsZLLttqlUBZfn3SOa7Zi";;
"Jane Weaver";"Love in constant spectacle";"Romantic worlds";"2024";"FIRE RECORDS";1747972379;1747972638;"https://www.deezer.com/track/2608103112";"https://open.spotify.com/track/1xNyw34frH9eZwJ4w1BTCi";;
"The Music Machine";"A solitary man| the early songs of Neil Diamond";"Cherry cherry";"1966";"ACE";1747972604;1747972823;"https://www.deezer.com/track/91634890";"https://open.spotify.com/track/7ihfTuNFJTN4JPKoHyyPFS";;
"Vladimir Cosma";"BOF / Le bal";"La paloma";"1984";"Carrere";1747972802;1747972970;"https://www.deezer.com/track/93114842";;;
"Aldous Harding";"Old Peel";"Old peel (Alternate Version)";"2021";"4 AD";1747972939;1747973155;"https://www.deezer.com/track/1382361282";;;
"Johnny Hartman";"All of me - The debonair Mr. Hartman";"While we're young";"1957";"BETHLEHEM RECORDS";1747973118;1747973327;"https://www.deezer.com/track/2574201242";;;
"Siska";"Holdin’ the vibe";"Li fet met (feat. by Karigan)";"2025";"VLB RECORDINGS";1747973291;1747973520;;;;
"Abdullah Ibrahim";"Abdullah Ibrahim - 3 / - 3 Vol 2 (Live)";"Tsakwe";"2024";"GEARBOX RECORDS";1747973484;1747973617;"https://www.deezer.com/track/2524607821";"https://open.spotify.com/track/4RtjO6Z2597fKDZA73inP0";;
"Air";"Bof / The virgin suicides";"Playground love (with Gordon Tracks)";"2000";"VIRGIN";1747973576;1747973819;"https://www.deezer.com/track/3354289351";"https://open.spotify.com/track/6L5RI9isQPvFyl1yCxnFFb";;
"Beth Gibbons";"Lives Outgrown (Edition Deluxe)";"Whispering Love";"2024";"DOMINO RECORDING CO LTD";1747973782;1747974182;"https://www.deezer.com/track/2641766062";"https://open.spotify.com/track/14RAbRapI0AOy2Vx95UsO6";;
"Michael Nau";"Accompany";"Painting a wall";"2023";"KARMA CHIEF RECORDS";1747974115;1747974359;"https://www.deezer.com/track/2417738075";"https://open.spotify.com/track/2eoVFvQPXzQPpYqTPW4a2y";;
"Woo";"When the past arrives";"Acting like a lover";"2014";"DRAG CITY";1747974324;1747974517;"https://www.deezer.com/track/627689902";;;
"John R. Miller";"Depreciated";"Motor's fried";"2021";"ROUNDER RECORDS";1747974479;1747974730;"https://www.deezer.com/track/872850722";"https://open.spotify.com/track/4kWxqyyD41vrf9sybo0beT";;
"John Mayall";"Stories";"Oh, leadbelly";"2002";"EAGLES";1747974689;1747974909;;;;
"Serge Gainsbourg";"Initials B.B.";"Docteur Jekyll Et monsieur Hyde";"1967";"PHILIPS";1747974870;1747975019;"https://www.deezer.com/track/119874088";;;
"The Upsetters";"Dub-triptych";"Black board jungle dub : jungle fever";"1989";"TROJAN RECORDS";1747974988;1747975117;;;;
"Phoenix";"Alphabetical";"Run run run";"2004";"SOURCE";1747975117;1747975383;"https://www.deezer.com/track/3088931";"https://open.spotify.com/track/2OxcH2hvo4SrVGO3gd7RJO";;
"Fai Baba";"Veränderet";"Mischig";"2022";"A TREE IN A FIELD RECORDS";1747975344;1747975724;"https://www.deezer.com/track/1599534352";"https://open.spotify.com/track/7sGCICtv4tXWSu1y9q6LY5";"https://music.apple.com/fr/album/mischig/1601605515?i=1601606557&uo=4";
"Babx";"Amour colosse";"Ah la la la";"2025";"LA FAMILIA";1747975683;1747975930;"https://www.deezer.com/track/3285492601";"https://open.spotify.com/track/7aWKqAHxzU0qsOP14R2poS";;
"The Bb Jackson Band";"Folk funk & trippy troubadours / Vol. 2";"Theme IV A Detective";"1978";"RE WARM";1747975892;1747976167;;;;
"Santa Esmeralda";"Cette année là ! 1977";"Don't let me be misunderstood";"1977";"REMARK";1747976162;1747976401;"https://www.deezer.com/track/11567131";"https://open.spotify.com/track/4KHmATMjdEiPkUutBJYQ8n";;
"Vulfpeck";"Thrill of the arts";"Smile Meditation (feat. Tyler Duncan)";"2015";"VULF RECORDS";1747976365;1747976634;;;;
"Santa Esmeralda";"Cette année là ! 1977";"Don't let me be misunderstood";"1977";"REMARK";1747976407;1747976491;"https://www.deezer.com/track/11567131";"https://open.spotify.com/track/4KHmATMjdEiPkUutBJYQ8n";;
"Benny Sings";"Beat tape II";"Beat 100 (feat. Cola Boyy, Mocky & Marc Rebillet)";"2021";"STONES THROW";1747976628;1747976779;;;;
"Rebecca Vasmant";"Who we are, becoming";"Becoming (feaT.Terra Kin)";"2025";"WOMEN IN JAZZ";1747976780;1747976931;;;;
"Antonio Carlos Jobim";"Personalidade";"Garota de ipanema (instrumental)";"1963";"POLYGRAM";1747976928;1747977088;;;;
"Lisa Ekdahl";"Heaven, earth and beyond";"Daybreak";"2002";"BMG";1747977086;1747977279;"https://www.deezer.com/track/995858";"https://open.spotify.com/track/38CGDCM7eAYw0ihtkeAi7U";;
"Orkes Gumarang";"Padang moonrise : The birth of the modern indonesian recording industry (1955-69)";"Malin kundang";"2022";"SOUNDWAY RECORDS LTD";1747977277;1747977460;"https://www.deezer.com/track/1926553137";"https://open.spotify.com/track/7p3rSazxPQLjKsVPxxs1oA";"https://music.apple.com/fr/album/malin-kundang/1646524291?i=1646525935&uo=4";
"Ronnie Davis";"Approved reggae";"Rivers of babylon";"1978";"REGGAE SELECTION RECORDS";1747977457;1747977656;"https://www.deezer.com/track/2078564";;;
"Nat King Cole";"Hittin' the ramp : the early years (1936-1943) / CD 1 & 2";"The blue Danube";"1938";"RESONANCE";1747977656;1747977823;;;;
"The Doors";"Strange days";"People are strange";"1966";"ELEKTRA";1747977822;1747977950;"https://www.deezer.com/track/3614150";;;
"Jo Wedin & Jean Felzine";"Jo & Jean";"Eternel retour";"2021";"ATHOME";1747977949;1747978155;"https://www.deezer.com/track/1501659812";"https://open.spotify.com/track/51li6twQ8Fti29ftGkA4JR";;
"Gabriels";"Love and hate in a different time";"Love and hate in a different time";"2020";"PARLOPHONE / WEA";1747978154;1747978435;"https://www.deezer.com/track/2319391525";;;
"Marvin Gaye";"The very best";"I heard it through the grapevine";"1968";"MOTOWN";1747978434;1747978626;"https://www.deezer.com/track/1101731";"https://open.spotify.com/track/1tqT6DhmsrtQgyCKUwotiw";;
"Krajenski";"B 3 vol.2";"Hope";"2024";"AGOGO RECORDS";1747978624;1747978815;;;;
"Becca Stevens";"Regina";"As (feat. Jacob Collier)";"2016";"GROUNDUP MUSIC";1747978815;1747979111;;;;
"Chet Atkins";"Chet Atkins - The master And his Music";"Do i ever cross your mind";"1976";"RCA";1747979110;1747979268;"https://www.deezer.com/track/601659";;;
"Bo/Delivrance";"Musique de film / Route des tubes musiques de films";"Délivrance";"1989";"WEA";1747979268;1747979462;;;;
"Francoise Hardy";"Maison ou j'ai grandi";"La maison où j'ai grandi";"1966";"BMG";1747979462;1747979678;"https://www.deezer.com/track/539778";"https://open.spotify.com/track/4VBIa5Tqtr6CSekEy5xwUp";;
"Adriano Celentano";"Azzurro";"Svalutation";"1976";"CLAN";1747979677;1747979863;"https://www.deezer.com/track/58082321";"https://open.spotify.com/track/6WiWM4l2ykD5m9XJr1U1Ku";;
"Lael Neale";"Altogether stranger";"All good things will come to pass";"2025";"SUB POP RECORDS";1747979862;1747980052;"https://www.deezer.com/track/3198802111";"https://open.spotify.com/track/5D14R0T1mwrc2NBpBOAljH";"https://music.apple.com/fr/album/all-good-things-will-come-to-pass/1792082246?i=1792082251&uo=4";
"Dirty Three";"Toward the low sun";"Sometimes I forget you've gone";"2012";"BELLA UNION";1747980049;1747980275;"https://www.deezer.com/track/71999732";"https://open.spotify.com/track/5eeZgAsZb217wGUTPYwHG4";;
"Jacques Brel";"La valse à mille temps";"La valse à mille temps";"1972";"BARCLAY";1747980267;1747980496;"https://www.deezer.com/track/70780721";;;
"Baby Charles";"Baby Charles";"Invisible";"2008";"RECORD KICKS";1747980496;1747980771;"https://www.deezer.com/track/6728188";"https://open.spotify.com/track/3SiHksMy1txbDtvp0ucI0a";;
"Natacha Atlas";"Something dangerous";"Man's world";"2003";"MANTRA";1747980769;1747981047;;;;
"Goran Bregovic";"BOF / Arizona dream";"Arizona dream : Dreams";"1993";"MERCURY";1747981048;1747981259;;;;
"Slim Jim From The Donjon";"The lost Island";"Aquarelle morning";"2024";"HOLOGRAM RECORDS";1747981259;1747981511;"https://www.deezer.com/track/3045171951";"https://open.spotify.com/track/5RZKKvgZcte9JeeniyZRVr";;
"Lossapardo";"If I were to paint it";"Mr Nobody";"2024";"ROCHE MUSIQUE";1747981510;1747981740;"https://www.deezer.com/track/2726832191";"https://open.spotify.com/track/1vHHFR9nx6wbvEFfI5ncjq";;
"Dopamoon";"Encore (feat. Napkey)";"Encore (feat. Napkey)";"2024";"ALTER K";1747981739;1747981936;;;;
"Cosmique Monique";"Astral goddess";"Imagination (Feat. Vick)";"2025";"895186 RECORDS";1747981934;1747982146;"https://www.deezer.com/track/3346605321";;;
"Tamba Trio";"Musica de futebol";"Mas que nada";"1963";"BMG/RCA";1747982146;1747982310;"https://www.deezer.com/track/549308932";;;
"Art Longo";"Echowah island";"Psych !";"2025";"CRACKI RECORDS";1747982308;1747982467;;;;
"Roger Colas";"Les titres d'or de Roger Colas";"Erzulie";"2010";"KREYOL MUSIC";1747982467;1747982658;"https://www.deezer.com/track/10799024";"https://open.spotify.com/track/2eV2UtytxK97niy7dZCFVh";;
"Voyou";"Les royaumes minuscules";"Les royaumes minuscules";"2023";"SONY MUSIC";1747982658;1747982894;"https://www.deezer.com/track/2041041107";"https://open.spotify.com/track/0Eojzf3eoiSObiP0dL73Qz";;
"Quiet Man";"Quiet man";"Save me";"2018";"SPINNUP";1747982894;1747983121;;;;
"Cinephonic";"La cité engloutie";"Vapeurs";"2025";"MARLOW RECORDS";1747983119;1747983261;"https://www.deezer.com/track/3269262621";"https://open.spotify.com/track/2yS6ZjbZPOK7VgUpR0pHiG";;
"Kamauu";"Far rockaway";"Far rockaway";"2020";"ATLANTIC";1747983260;1747983400;"https://www.deezer.com/track/932545282";"https://open.spotify.com/track/2AcEZtXsn6en6Dh9CptAtQ";;
"Ugly Duckling";"Combo meal (Taste the secret + The leftovers EP)";"Opening Act";"2004";"PENALTY RECORDINGS";1747983400;1747983635;;;;
"The Budos Band";"VII";"Overlander";"2025";"NEW WEST RECORDS";1747983637;1747983807;"https://www.deezer.com/track/3264498121";"https://open.spotify.com/track/0Z44YaZDDQrZueFQTnP4BV";"https://music.apple.com/fr/album/overlander/1800291112?i=1800291116&uo=4";
"Little Barrie & Malcolm Catto";"Electric war";"Zero sun";"2025";"EASY EYE SOUND";1747983806;1747984012;;;;
"The Jimi Hendrix Experience";"Electric ladyland";"Crosstown traffic";"1967";"LEGACY RECORDS";1747984012;1747984153;;;;
"Kim Harriott";"Derrick Harriott Reggae, Funk & Soul (1969-1975)";"Just want to be your joy";"1975";"DUB STORE RECORDS";1747984151;1747984311;"https://www.deezer.com/track/125894403";;;
"Chico Trujillo";"Mambo mundial";"Fisurado";"2019";"BARBES RECORDS";1747984312;1747984521;;;;
"Larry Manteca";"Zombie mandingo";"Blue eyes";"2023";"FOUR FLIES RECORDS";1747984514;1747984659;;;;
"Pat Kalla";"Cabossé";"Cabossé";"2025";"HEAVENLY SWEETNESS";1747984658;1747984881;"https://www.deezer.com/track/3241040281";"https://open.spotify.com/track/1P4reqEdLLo6xRm944PiVk";;
"Vampire Weekend";"Vampire weekend";"Oxford comma";"2008";"XL RECORDS";1747984877;1747985070;"https://www.deezer.com/track/937330";"https://open.spotify.com/track/1CZw0Lymzi2Lvy1XZ6rXh5";;
"David Bowie";"Ziggy Stardust (remast)";"Suffragette city";"1972";"EMI";1747985070;1747985274;"https://www.deezer.com/track/2582058932";;"https://music.apple.com/fr/album/suffragette-city/1090470635?i=1090471544&uo=4";
"Jon Batiste";"Hollywood africans";"Kenner boogie";"2018";"VERVE";1747985274;1747985474;"https://www.deezer.com/track/3215420761";"https://open.spotify.com/track/6R40BJoXMj9R942vnhuFsS";"https://music.apple.com/fr/album/kenner-boogie/1415689114?i=1415689250&uo=4";
"Bill Murray";"New worlds";"West side story : I feel pretty - arrangement pour voix violon violoncelle et piano";"2017";"DECCA GOLD";1747985472;1747985595;;;;
"Alune Wade";"New african Orleans";"Gris gris gombo yaya";"2025";"";1747985597;1747985907;;;;
"Screamin Jay Hawkins";"BOF / Peut-être";"Maybe";"1999";"EAST WEST";1747985899;1747986157;;;;
"Dj Ghe";"The Philadelphia Experiment - Remixed";"Mister magic";"2002";"RYKO";1747986156;1747986357;;;;
"Henri Texier";"Henri Texier : Le coffret JMS";"Les """"là-bas""""";"1977";"JMS";1747986355;1747986535;;;;
"Brigitte Fontaine";"Brigitte Fontaine est";"Eternelle";"1968";"SARAVAH";1747986534;1747986679;"https://www.deezer.com/track/2674356032";;;
"Marty Robbins";"Country & western hit parade - 1960";"Big iron";"1960";"BEAR FAMILY RECORDS";1747986675;1747986908;"https://www.deezer.com/track/850955";"https://open.spotify.com/track/0YZfHOyjuUPka3DJ1y17U6";;
"Saya Gray";"H.B.W";"Shell (Of a man)";"2024";"DIRTY HIT";1747986905;1747987122;;;;
"Vincent Courtois";"BOF / Ernest et Célestine : Le voyage en Charabie";"En route Célestine !";"2022";"22D MUSIC";1747987122;1747987200;"https://www.deezer.com/track/2066645247";"https://open.spotify.com/track/2ioviODF0me9n4tmggyUH3";"https://music.apple.com/fr/album/en-route-c%C3%A9lestine/1659452966?i=1659453916&uo=4";
"Juan Carlos Caceres";"Noche de carnaval";"A los murgueres";"2011";"NAIVE";1747987200;1747987431;;;;
"Odario & Mad Professor";"The Situation (feat. Yolanda Sargeant)";"The Situation (feat. Yolanda Sargeant) (Mad Professor mix)";"2025";"ROUND HILL RECORDS";1747987374;1747987635;;;;
"Mikado";"Forever";"Mikado game";"1985";"LE VILLAGE VERT";1747987697;1747987830;;;;
"Battaglia";"Season one + Season two";"Glitter";"2024";"FOUR FLIES";1747987831;1747987948;"https://www.deezer.com/track/2995325941";"https://open.spotify.com/track/3uBBsUI7kgjDQ8hRDyyNwM";"https://music.apple.com/fr/album/glitter/1768216649?i=1768216658&uo=4";
"Giorgio Poi";"Schegge";"Non c'è vita sopra i 3000 kelvin";"2025";"BOMBA DISCHI";1747987947;1747988176;"https://www.deezer.com/track/3346755881";"https://open.spotify.com/track/3DS5BPTJzuT0YkusTjBrIt";;
"Carlo Fontana";"La musica del sud (selected works from 1979 to 1988)";"Tu vuo bene a me";"";"PERIODICA RECORDS";1747988179;1747988403;;;;
"Jules & Jo";"Le futur est genial";"Boule de cristal";"2024";"DING DING";1747988409;1747988564;"https://www.deezer.com/track/2847242732";"https://open.spotify.com/track/3ei0ilozdzF5l1YFl0XmVJ";"https://music.apple.com/fr/album/boule-de-cristal/1741981034?i=1741981639&uo=4";
"Me & You";"Floating heavy";"The Hoop loop";"2007";"TRU THOUGHTS";1747988565;1747988788;"https://www.deezer.com/track/15016419";"https://open.spotify.com/track/01DZKF39PBlOX7OPrG1MFZ";;
"Anita O Day";"Anita O'Day sings the winners";"Sing, sing, sing (with a swing)";"1958";"VERVE";1747988789;1747988999;;;;
"Ned Doheny";"Hard candy";"Sing to me";"1976";"SONY RECORDS INT'L";1747988998;1747989212;"https://www.deezer.com/track/2661755";"https://open.spotify.com/track/7x1XqBWrrbt3CLtHdZ1x3R";"https://music.apple.com/fr/album/sing-to-me/296470139?i=296470153&uo=4";
"Merle Haggard";"More of the best";"Sing a sad song";"1990";"RHINO RECORDS";1747989209;1747989363;"https://www.deezer.com/track/15526462";;;
"Sheku Kanneh-Mason";"Sheku Kanneh-Mason joue Elgar";"4 Short pieces H 104 : 2. Spring song - arrangement pour violoncelle et quatuor à cordes";"2020";"Decca";1747989363;1747989499;;;;
"Black Country, New Road";"Forever howlong";"Salem sisters";"2025";"NINJA TUNE";1747989497;1747989685;"https://www.deezer.com/track/3210362431";"https://open.spotify.com/track/5kQOy15OnDkLP2pIFFjB1C";"https://music.apple.com/fr/album/salem-sisters/1783713554?i=1783713558&uo=4";
"Michael Rault";"Michael Rault";"Right on time";"2022";"WICK RECORDS";1747989684;1747989932;"https://www.deezer.com/track/1680377777";"https://open.spotify.com/track/1Zf5m9KufJ5zzOst5yIjs9";;
"The Beatles";"Beatles '65";"I feel fine";"1964";"CAPITOL";1747989929;1747990068;;;"https://music.apple.com/fr/album/i-feel-fine/1441133181?i=1441133892&uo=4";
"Paikan & The Sadhus";"Gondawa sessions";"Sitar march";"2018";"Gondawa";1747990067;1747990316;;;;
"Cornershop";"When I was born for the 7th time";"Candyman";"1997";"WIIIJA";1747990222;1747990451;"https://www.deezer.com/track/1095232212";"https://open.spotify.com/track/3FZswDjW3bCdpNwMR0AkG3";"https://music.apple.com/fr/album/candyman/1540690922?i=1540691279&uo=4";
"Beck";"Odelay";"Devil's haircut";"2008";"GEFFEN RECOR";1747990450;1747990644;;;;
"5 Gentlemen";"5 Gentlemen Tendres Années 60";"Trop tard";"1966";"UNIVERSAL MUSIC DIVISION BARCLAY";1747990643;1747990829;"https://www.deezer.com/track/6169850";;;
"Staplin";"Neon shade";"Tuco";"2020";"TRUE VELVET RECORDS";1747990827;1747990942;"https://www.deezer.com/track/970637702";"https://open.spotify.com/track/7zV9npyuxxAUYGHjvSIBqn";"https://music.apple.com/fr/album/tuco/1515120465?i=1515121304&uo=4";
"Patti Smith";"Horses";"Redondo beach";"1975";"ARISTA";1747990940;1747991141;"https://www.deezer.com/track/107278736";"https://open.spotify.com/track/6zCBk93V8M7fPriZj9i4dd";;
"Lily";"Tokyo riddim 1976-1985";"Tenki ni naare";"1976";"TIME CAPSULE";1747991140;1747991338;;;;
"Thundercat";"Drunk";"Show you the way (Feat. Michael McDonald & kenny Loggins)";"2017";"BRAINFEEDER";1747991333;1747991548;;;"https://music.apple.com/fr/album/show-you-the-way-feat-michael-mcdonald-kenny-loggins/1197789099?i=1197789382&uo=4";
"Emma-Jean Thackray";"Weirdo";"Remedy";"2025";"BROWNSWOOD MUSIC LIMITED";1747991546;1747991760;"https://www.deezer.com/track/3303801441";"https://open.spotify.com/track/0yudWyARXTDnrHVwxordxp";;
"Nicole Mccabe";"A song to sing";"Mystic mountain";"2025";"COLORFIELD RECORDS";1747991757;1747991950;"https://www.deezer.com/track/3173533571";"https://open.spotify.com/track/2k5MaY8vOST8Knt28lqIKz";"https://music.apple.com/fr/album/mystic-mountain/1789223165?i=1789223170&uo=4";
"Edouard Bielle";"Loverdose";"Vitiliboy";"2023";"CRACKI";1747991952;1747992172;"https://www.deezer.com/track/2830424242";"https://open.spotify.com/track/44Bq4kWxSqgc5dffbFM5YI";"https://music.apple.com/fr/album/vitiliboy/1707325302?i=1707325607&uo=4";
"Beach House";"Depression cherry";"Beyond love";"2015";"BELLA UNION";1747992171;1747992436;"https://www.deezer.com/track/106380374";"https://open.spotify.com/track/0fbKFguQCxauLvVZ262f4c";;
"Roger Rodier";"Sad about the times";"Am I supposed to let it by again (above the covers)";"1972";"KEMADO RECORDS";1747992434;1747992676;;;;
"Shuggie Otis";"Here comes Shuggie Otis";"The hawks";"1970";"EPIC";1747992674;1747992819;"https://www.deezer.com/track/550983";"https://open.spotify.com/track/6uRYtb6eXjWw3UELBaWJjM";;
"Muddy Waters";"A complete introduction to Chess Checker Cadet";"Mannish boy";"1955";"CHESS";1747992817;1747992990;"https://www.deezer.com/track/587132";;"https://music.apple.com/fr/album/mannish-boy/969996326?i=969996897&uo=4";
"Chris Acker";"Famous Lunch";"Bunn machine";"2024";"GAR HOLE RECORDS";1747992989;1747993135;"https://www.deezer.com/track/2875040412";"https://open.spotify.com/track/3VnGT0cNP3ZP7UahVKYpzH";"https://music.apple.com/fr/album/bunn-machine/1755437548?i=1755437558&uo=4";
"Monde UFO";"7171";"Lying on the ground";"2021";"FIRE RECORDS";1747993133;1747993307;"https://www.deezer.com/track/2306889045";"https://open.spotify.com/track/71mt901hzkgnMLqjzsWKCv";"https://music.apple.com/fr/album/lying-on-the-ground/1706207007?i=1706208558&uo=4";
"Pierre Barouh";"Les années Saravah / 1967-2002";"Ce n'est que de l'eau";"1971";"FREMAUX";1747993306;1747993511;"https://www.deezer.com/track/2674334572";;;
"Antonio Carlos Jobim";"Stone Flower";"Choro";"1970";"COLUMBIA";1747993510;1747993637;"https://www.deezer.com/track/857243";"https://open.spotify.com/track/7AD0HyWHuDjcS74zGAzOhO";;
"Anna Netrebko";"Anna Netrebko : In the still of the night";"Otchevo op 6 n°5 pour soprano et piano / sur """"Warum sind denn die Rosen so blass"""" de Heinrich Heine";"2010";"Deutsche Grammophon";1747993636;1747993825;;;;
"Enchantee Julia";"Onze";"Doutes";"2024";"ROCHE MUSIQUE";1747993824;1747994019;"https://www.deezer.com/track/3034059871";"https://open.spotify.com/track/1m2CWZROldeH6BscxSCypN";"https://music.apple.com/fr/album/doutes/1772666389?i=1772666601&uo=4";
"Lynda Dawn";"11th Hour";"11th hour";"2024";"FIRST DAWN RECORDS";1747994018;1747994269;"https://www.deezer.com/track/2954252081";"https://open.spotify.com/track/688bMCrOC9phgaIyFQIp83";"https://music.apple.com/fr/album/11th-hour/1763716855?i=1763716863&uo=4";
"Stephan Kreussel";"Nice Guys love you / Vol. 5";"Cruel af";"2024";"NICE GUYS";1747994267;1747994476;"https://www.deezer.com/track/1240838462";"https://open.spotify.com/track/70BunOEmsHGRK46crnAYBl";;
"Khruangbin";"Con todo el mundo";"Shades of man";"2018";"NIGHT TIME STORIES";1747994475;1747994702;"https://www.deezer.com/track/2986808141";"https://open.spotify.com/track/2OetiNq3keZXuqfjYbXBJX";;
"Baris Manco";"Sakla samani gelir zamani";"Gülme ha gülme";"1975";"GUERSSEN";1747994682;1747994969;"https://www.deezer.com/track/67170119";"https://open.spotify.com/track/4vLH41zxkGk4jusTL8DYQt";"https://music.apple.com/fr/album/g%C3%BClme-ha-g%C3%BClme/654611816?i=654611826&uo=4";
"Captain Beefheart & The Magic Band";"Bluejeans and moonbeams";"Rock 'n roll's evil doll";"1974";"VIRGIN";1747994967;1747995162;;;;
"The Doobie Brothers";"The captain and me";"Long train runnin'";"1973";"WARNER BROS";1747995161;1747995366;"https://www.deezer.com/track/3616544";"https://open.spotify.com/track/4nXkbcTj3nyww1cHkw5RAP";"https://music.apple.com/fr/album/long-train-runnin/1031001760?i=1031001779&uo=4";
"Lee Fields & The Expressions";"Precious love";"Where is the love";"2016";"BIG CROWN";1747995363;1747995582;;"https://open.spotify.com/track/4E85jzwRjSmK8QLQIAt4pA";"https://music.apple.com/fr/album/where-is-the-love/1472449794?i=1472450230&uo=4";
"Kutiman";"Open";"Vanishing point";"2022";"SIYAL MUSIC";1747995579;1747995749;"https://www.deezer.com/track/1932167077";"https://open.spotify.com/track/56a0LpDtnbzKtX3DNyluIZ";;
"Remy Boussengui";"Archipelago - Cosmic & fusion gems from France (1978-1988)";"Coco lando";"1974";"ISLE OF JURA";1747995746;1747995993;"https://www.deezer.com/track/3325105691";;;
"Florence Adooni";"A.O.E.I.U. (An Ordinary Exercise In Unity)";"O yinne te san tue !";"2025";"PHILIPHON";1747995993;1747996237;;;;
"David Linx";"Real Men Cry";"You´ll always be tomorrow";"2025";"Cristal Records";1747996235;1747996512;;"https://open.spotify.com/track/071Vp8Z3mexNsYlWtgJJHY";;
"Ahmad Jamal";"Jamal at the Penthouse";"Comme ci, comme ça";"1959";"CADET";1747996510;1747996643;"https://www.deezer.com/track/517352112";"https://open.spotify.com/track/1JRTpwR2i7zTbPPGpLh2Wt";;
