"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"Perilymph";"Progressions imaginaires";"Les yeux";"2024";"STONE PIXELS RECORDS";1720641989;1720642397;;"https://www.deezer.com/track/2636187842";"https://open.spotify.com/track/0alyrCZ2PAOnIxjtN5bIzo";
"Jeff Parker";"The new breed";"Get dressed";"2015";"INTERNATIONAL ANTHEM RECORDING CO.";1720642397;1720642626;;;;
"Blakroc";"Blakroc";"What you do to me";"2009";"COOP";1720642626;1720642930;;;;
"Altin Gun";"On";"Seker oglan";"2018";"BONGO JOE";1720642929;1720643300;"https://music.apple.com/fr/album/%C5%9Feker-o%C4%9Flan/1355691432?i=1355692239&uo=4";;"https://open.spotify.com/track/3B3E8odencxm7FnRKgZHaD";
"Monsieur Doumani";"Pissourin";"Alavrostishiotis";"2021";"GLITTERBEAT";1720643298;1720643565;;;"https://open.spotify.com/track/3rBRx15fMYU0P1reTxmc1i";
"Johan Papaconstantino";"Premier degré";"Mon chat danse (feat. Prosper)";"2023";"ANIMAL63";1720643560;1720643815;"https://music.apple.com/fr/album/mon-chat-danse-feat-prosper/1664895587?i=1664896326&uo=4";;;
"Helado Negro";"Phasor";"Out there";"2024";"4AD";1720643813;1720644104;;;"https://open.spotify.com/track/2289HHKbvNgNPobou0Dexl";
"Jasual Cazz";"Memory guard";"Mèches";"2023";"CHUWANAGA";1720644103;1720644402;"https://music.apple.com/fr/album/m%C3%A8ches/1704670242?i=1704670431&uo=4";;"https://open.spotify.com/track/5JYwU1tipbn7V8UNfCO6Vy";
"Aldorande";"Summer body / Breakfast in Space";"Summer Body (Charles Maurice Dub Version)";"2020";"FAVORITE RECORDINGS";1720644398;1720644777;;;;
"Sebastien Tellier";"Politics";"La ritournelle";"2004";"VIRGIN";1720644777;1720645226;;;"https://open.spotify.com/track/40at1IRgEDeq0Jun0VNsz2";
"Forever Pavot &xp";"Forever XP";"The turkey bag diaries (instrumental)";"2024";"BMM RECORDS";1720645233;1720645438;;;;
"Adoniran Barbosa";"Best of";"Trem Das Onze";"1964";"EMI";1720645423;1720645604;;"https://www.deezer.com/track/41625991";;
"Soul Survivors";"Take another look";"Got down on saturday";"1969";"ATCO RECORDS";1720645597;1720645783;;;;
