"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"Manuel De Sica";"Anthologie des musiques de films composees par Manuel De Sica";"Le temps des amants  (film)";"1996";"DRG RECORDS";1766194469;1766195060;;;;
"David Bowie";"David Bowie";"Silly boy blue";"1967";"DECCA RECORDS";1766194471;1766194698;;"https://www.deezer.com/track/1589223592";;
"Oan Kim & The Dirty Jazz";"Whispers";"Agony";"2022";"AUTOPRODUCTION";1766194697;1766194856;;"https://www.deezer.com/track/2036417427";;
"Lana Del Rey";"Born To Die";"Blue Jeans";"2011";"POLYDOR";1766194855;1766195427;;"https://www.deezer.com/track/18190272";"https://open.spotify.com/track/4ANim4YPlz5nVInrXdx2xr";
"Nancy Sinatra & Lee Hazelwood";"Fairytales and fantasies : The best of";"Paris summer";"1972";"";1766195062;1766195601;;;;
"JB Dunckel & Jonathan Fitoussi";"Mirages II";"Iris";"2025";"PROTOYP RECORDINGS";1766195235;1766195805;;;;
"Sault";"10";"I.L.T.S.";"2025";"FOREVER LIVING ORIGINALS";1766195440;1766196010;;"https://www.deezer.com/track/3324301341";"https://open.spotify.com/track/12TB5WLNviUpqLglb8yTXX";
"Erykah Badu";"New amerykah part two : Return of the ankh";"Gone Baby, don't be long";"2010";"UNIVERSAL";1766195646;1766195926;"https://music.apple.com/fr/album/gone-baby-dont-be-long/1440764608?i=1440765076&uo=4";"https://www.deezer.com/track/5645243";"https://open.spotify.com/track/0QQDaKW7eRRoqvbLCylzrn";
"Melanie Pain";"How and why";"Senden daha güzel";"2025";"CAPITANE RECORDS";1766195940;1766196129;;"https://www.deezer.com/track/3593431822";"https://open.spotify.com/track/0ya890nqZREIaR5Cw2bbEI";
"Erykah Badu";"New amerykah part two : Return of the ankh";"Gone Baby, don't be long";"2010";"UNIVERSAL";1766196009;1766196289;"https://music.apple.com/fr/album/gone-baby-dont-be-long/1440764608?i=1440765076&uo=4";"https://www.deezer.com/track/5645243";"https://open.spotify.com/track/0QQDaKW7eRRoqvbLCylzrn";
"Klim Beats";"Memory image";"Firefly";"2023";"AUTOPRODUCTION";1766196126;1766196613;;;;
"Jacques Higelin";"Coup de foudre";"Aujourd'hui la crise";"2010";"EMI";1766196244;1766196861;;"https://www.deezer.com/track/365933931";"https://open.spotify.com/track/7jqlgSPUMrHD4BccEKdr3e";
"Melanie Pain";"How and why";"Senden daha güzel";"2025";"CAPITANE RECORDS";1766196308;1766196492;;"https://www.deezer.com/track/3593431822";"https://open.spotify.com/track/0ya890nqZREIaR5Cw2bbEI";
"Queen";"A day at the races";"Somebody to love";"1976";"UNIVERSAL INTENATIONAL MUSIC";1766196494;1766197152;;"https://www.deezer.com/track/568120932";;
"Candi Staton";"Candi staton";"You don't love me no more";"1972";"UNITED ARTISTS";1766196789;1766197298;;"https://www.deezer.com/track/6229018";"https://open.spotify.com/track/5hv9iyUpniCmEY5TuGYepM";
"David McCallum";"Music : A part of me";"We gotta get out of this place";"1966";"CAPITOL CATALOG MKT";1766196926;1766197420;"https://music.apple.com/fr/album/we-gotta-get-out-of-this-place/1595980363?i=1595980917&uo=4";"https://www.deezer.com/track/1566908702";"https://open.spotify.com/track/6QCLPEuW9eILFHt6GoSrlg";
"Hollie Cook";"Shy Girl";"Crying Wolf";"2025";"MR BONGO";1766197055;1766197656;"https://music.apple.com/fr/album/crying-wolf/1823953579?i=1823954112&uo=4";"https://www.deezer.com/track/3439979571";"https://open.spotify.com/track/13MsFKjXQvz7LUxkyC47Wd";
"Vanille";"Un chant d'amour";"Lune d'argent";"2025";"BONBONBON";1766197292;1766197858;"https://music.apple.com/fr/album/lune-dargent/1831305386?i=1831305600&uo=4";"https://www.deezer.com/track/3493211281";"https://open.spotify.com/track/003QE5r4yCHEvFh6pOVea7";
"Jonny Greenwood";"BOF / One Battle After Another";"One battle after another : Baby charlene";"2025";"NONESUCH";1766197500;1766197695;;;;
"Peter Von Poehl";"Big issues printed small";"The archaeologist";"2012";"PVP";1766197689;1766197974;;;;
"Jonny Greenwood";"BOF / One Battle After Another";"One battle after another : Baby charlene";"2025";"NONESUCH";1766197863;1766198058;;;;
"Nick Drake";"Five leaves left";"River man";"1970";"ISLAND";1766197970;1766198586;;"https://www.deezer.com/track/2282995";;
"Peter Von Poehl";"Big issues printed small";"The archaeologist";"2012";"PVP";1766198051;1766198337;;;;
"Maria Joao Pires";"Johannes Brahms : Les 3 sonates pour violon et piano";"Sonate n°3 en ré min op 108 : Un poco presto e con sentimento";"1992";"DEUTSCHE GRAMMOPHON";1766198221;1766198762;;;;
"Marvin Gaye";"The very best of";"Lucky, Lucky me";"1966";"MOTOWN";1766198404;1766198939;;;;
"Say She She";"C'est si bon";"C'est si bon";"2023";"KARMA CHIEF RECORDS";1766198574;1766199170;;"https://www.deezer.com/track/2282143107";"https://open.spotify.com/track/4jtP4U5A8kKyVev2sEn0lt";
"Yussef Dayes";"Duality";"For my ladies";"2019";"GOOD GRIEF INC";1766198806;1766199145;;"https://www.deezer.com/track/1862838837";"https://open.spotify.com/track/1GOiGHZpvVIwIXqmXVwvCy";
"Sababa 5 & Yurika";"Kokoro";"Kokoro";"2024";"BATOV RECORDS";1766199140;1766199757;;;;
"Warren Zevon";"Excitable boy";"Werewolves of London";"1978";"ASYLUM";1766199392;1766199604;"https://music.apple.com/fr/album/werewolves-of-london/1048475674?i=1048476311&uo=4";"https://www.deezer.com/track/773638";"https://open.spotify.com/track/6kotXaSQaGYxE62hVpdHWu";
"Burt Bacharach";"Hi-fi party!";"The look of love";"1967";"POLYDOR";1766199615;1766200136;"https://music.apple.com/fr/album/the-look-of-love/1444031258?i=1444032013&uo=4";"https://www.deezer.com/track/3067898";"https://open.spotify.com/track/55eI3nJGwj6arcOkJLJPuV";
"Warren Zevon";"Excitable boy";"Werewolves of London";"1978";"ASYLUM";1766199756;1766199968;"https://music.apple.com/fr/album/werewolves-of-london/1048475674?i=1048476311&uo=4";"https://www.deezer.com/track/773638";"https://open.spotify.com/track/6kotXaSQaGYxE62hVpdHWu";
"Dionne Warwick";"Compil./Bacharach Burt/The look of love";"Walk on by";"1964";"EMI";1766199772;1766200301;"https://music.apple.com/fr/album/walk-on-by/41688495?i=41688511&uo=4";"https://www.deezer.com/track/723803";"https://open.spotify.com/track/3xsOtNxtBW0oTI1OWKAzTm";
"Soyuz";"Krok";"Nici";"2025";"MR BONGO";1766199938;1766200476;;;;
"Baroto";"Blossom";"Blossom";"2024";"RIVAMARE RECORDS";1766200107;1766200639;;"https://www.deezer.com/track/2556300682";;
"Jayahadadream";"Redemption songs";"Stubborn";"2024";"JAYAHADADREAM";1766200273;1766200804;;"https://www.deezer.com/track/2847326332";"https://open.spotify.com/track/1ulpa0sIaa5L8epciIFWvC";
"Choses Sauvages";"III";"Chaos initial";"2025";"AUDIOGRAM";1766200439;1766200656;;"https://www.deezer.com/track/3145889491";"https://open.spotify.com/track/6YLJagQu31k9onu0MM86h4";
"John Lennon";"Anthology : The lost week end (CD3)";"Bless you (version alternative)";"1974";"CAPITOL";1766200655;1766201271;;;;
"Alberto Baldan Bembo";"The soul of Ali Ben Djamballa";"Kilimangiaro";"1974";"SAAR SRL";1766200908;1766201443;;"https://www.deezer.com/track/2535591041";;
"Adriano Celentano";"I want to know";"I want to know";"1976";"CLAN";1766201084;1766201399;;;;
"Taggy Matcher";"Push push";"Little things (feat. Birdy Nixon)";"2021";"STIX RECORDS / THE PUSHER DIST.";1766201396;1766201646;;;;
"Adriano Celentano";"I want to know";"I want to know";"1976";"CLAN";1766201447;1766201760;;;;
"Anaiis";"Devotion & the black divine";"Deus deus";"2025";"5DB";1766201645;1766201884;;"https://www.deezer.com/track/3353742031";"https://open.spotify.com/track/0Qrm0QyIXutGY2nPJxS3tD";
"Taggy Matcher";"Push push";"Little things (feat. Birdy Nixon)";"2021";"STIX RECORDS / THE PUSHER DIST.";1766201758;1766202008;;;;
"Sciuridae";"Sciuridae";"Sundara";"2025";"WOODLAND CREATURES";1766201887;1766202395;;"https://www.deezer.com/track/3088413951";"https://open.spotify.com/track/05YKPGlVbQTx4e514wxm2G";
"Sylvia Fels";"Compilation : Psyché France 1960-70 / Vol 5";"Corto Maltese";"1974";"PARLOPHONE";1766202023;1766202576;;"https://www.deezer.com/track/993510372";;
"George Duke";"Follow the rainbow";"Straight from the heart";"1979";"EPIC RECORDS";1766202207;1766202803;;"https://www.deezer.com/track/84158661";"https://open.spotify.com/track/0aT1XkfT2XhDzwKoCLuH2N";
"Becca Mancari";"The greatest part";"Stay with me";"2020";"CAPTURED TRACKS";1766202432;1766203079;;"https://www.deezer.com/track/941497052";"https://open.spotify.com/track/3bboL8rXxIZSfZ7q7WxNS3";
"Little Barrie & Malcolm Catto";"Electric war";"Creaky";"2025";"EASY EYE SOUND";1766202708;1766203158;;;;
"Dusty Springfield";"BOF / Pulp fiction";"Son of a preacher man";"1969";"UNIVERSAL";1766203156;1766203301;"https://music.apple.com/fr/album/son-of-a-preacher-man/1440717710?i=1440717718&uo=4";"https://www.deezer.com/track/1104538";"https://open.spotify.com/track/6ek9SiEj5a65WIs2EV7qiM";
"Sessa";"Pequena Vertigem de Amor";"Dodói";"2025";"MEXICAN SUMMER";1766203308;1766203850;;"https://www.deezer.com/track/3493841281";"https://open.spotify.com/track/4ar3OwDJFnRK1D1ZtW2cIF";
"Sven Wunder";"Natura morta";"Barocco, ma non troppo";"2021";"PIANO PIANO RECORDS";1766203482;1766203635;;"https://www.deezer.com/track/2149427437";"https://open.spotify.com/track/6sw3DFSYPkpiPsDvBQ5XFa";
"Dusty Springfield";"BOF / Pulp fiction";"Son of a preacher man";"1969";"UNIVERSAL";1766203527;1766203670;"https://music.apple.com/fr/album/son-of-a-preacher-man/1440717710?i=1440717718&uo=4";"https://www.deezer.com/track/1104538";"https://open.spotify.com/track/6ek9SiEj5a65WIs2EV7qiM";
"Social Dance";"Rumeurs";"Si peu clair";"2022";"LISBON LUX";1766203633;1766203828;;"https://www.deezer.com/track/2206714207";"https://open.spotify.com/track/4ElEAQjrWQhwqcHslZ3j35";
"Les Rythmes Digitales";"Darkdancer";"Music makes you lose control";"1999";"WALL OF SOUND";1766203827;1766204052;;"https://www.deezer.com/track/3756350";;
"El Michels Affair";"24 Hr sports";"Eastside";"2025";"BIG CROWN RECORDS";1766204053;1766204243;;"https://www.deezer.com/track/3382190431";"https://open.spotify.com/track/0ncCvhJp59504oxUasbkVQ";
"J Dilla";"Dillatronic";"Dillatronic 21";"2015";"GREENSTREETS";1766204241;1766204384;"https://music.apple.com/fr/album/dillatronic-21/1783431893?i=1783432340&uo=4";"https://www.deezer.com/track/1915732197";"https://open.spotify.com/track/5DvZac142CRVDgDVnvHOYN";
"Boogie Monsters";"Riders of the storm";"Bronx bombas";"1994";"PENDULUM";1766204382;1766204944;;;;
"Tom Tom Club";"Tom Tom Club";"Genius of love";"1981";"ISLAND";1766204573;1766205275;;"https://www.deezer.com/track/7314582";"https://open.spotify.com/track/6UGlSlhwl2MNhsrg5Wepq3";
"Kutiman";"Open";"Believe in you (feat. Dekel)";"2022";"SIYAL MUSIC";1766204916;1766205109;;;;
"Orchestre Baroque De Fribourg";"Mozart's Mannheim";"Symphonie n°55 en Ut Maj : 2. Andante non tanto";"2023";"DEUTSCHE GRAMMOPHON (DG)";1766205106;1766205362;;;;
"Kutiman";"Open";"Believe in you (feat. Dekel)";"2022";"SIYAL MUSIC";1766205280;1766205471;;;;
"Etta Jones";"So Warm / From the Heart";"If you were mine";"1961";"Fresh Sound";1766205360;1766205891;;"https://www.deezer.com/track/832918742";;
"Minnie Riperton";"Tender feelin's";"Light my fire";"1979";"BLUE NOTE";1766205518;1766205809;;"https://www.deezer.com/track/3332224";"https://open.spotify.com/track/5TM03g2eFgjqQ0cCUyujRE";
"Eje Eje";"Primordial soup";"Oyun çorbasi";"2025";"BATOV";1766205824;1766206344;;"https://www.deezer.com/track/3439715021";"https://open.spotify.com/track/6DfpqwbctvNJSuQ3QybhiR";
"Rozi Plain";"What a boost";"Swing shut";"2019";"MEMPHIS INDUSTRIES";1766205970;1766206546;"https://music.apple.com/fr/album/swing-shut/1445669903?i=1445669905&uo=4";"https://www.deezer.com/track/650794532";"https://open.spotify.com/track/4Z68GrEIkpzyAh7DwiTe4y";
"N Nao";"Nouveau langage";"Corps";"2025";"MOTHLAND";1766206178;1766206417;;"https://www.deezer.com/track/3000109981";"https://open.spotify.com/track/7Moq7lYbKKBqykV7xzryS9";
"J M S Khosah";"Apron East Vol.2";"Long game veteran";"2025";"APRON RECORDS";1766206416;1766206739;;"https://www.deezer.com/track/3558150021";"https://open.spotify.com/track/1w5SrbFa1Hk6eNnHQbq21A";
"Alain Jean-Marie & Diego Imbert";"Ballads";"Stardust";"2025";"Trebim Music";1766206750;1766206968;;;;
"Sandrine Piau";"Sandrine Piau : Evocation";"Nuit d'etoiles L 4";"2007";"NAIVE RECORDS";1766206966;1766207507;;;;
"Alain Jean-Marie & Diego Imbert";"Ballads";"Stardust";"2025";"Trebim Music";1766207119;1766207335;;;;
"David Bowie";"Hunky dory";"Oh! you pretty things";"1971";"EMI";1766207141;1766207697;;"https://www.deezer.com/track/3644162072";;
"The Polyphonic Spree";"Salvage Enterprise";"Section 47 (got down to the soul)";"2023";"GOOD RECORDS RECORDINGS";1766207331;1766207598;"https://music.apple.com/fr/album/section-47-got-down-to-the-soul/1705065928?i=1705066435&uo=4";"https://www.deezer.com/track/2432831375";"https://open.spotify.com/track/3p9lm6SutMb34nSSFwhYFW";
"Yin Yin";"Mount Matsu";"Ascending to Matsu's height";"2024";"GLITTERBEAT";1766207598;1766208112;"https://music.apple.com/fr/album/ascending-to-matsus-height/1715299439?i=1715300328&uo=4";;"https://open.spotify.com/track/3231lZWcie7JHhi8b2YHcO";
"Crayon";"Home Safe";"Exposed (feat. Lossapardo)";"2025";"ERASED TAPES";1766207739;1766208286;;;;
"Sade";"Love deluxe";"Feel no pain";"1992";"EPIC";1766207921;1766208591;;"https://www.deezer.com/track/1030607542";"https://open.spotify.com/track/3r0Q8oUYyHjViM43bAUP3D";
"Ry Cooder";"B.O.F. / The end of violence";"The end of violence (end title)";"1997";"OUTPOST RECORDINGS";1766208223;1766208723;;"https://www.deezer.com/track/3433460751";;
"Horace Andy";"Reggae going international";"You are my angel";"1974";"KINGSTON SOUNDS";1766208365;1766208535;;"https://www.deezer.com/track/5704937";;
"Ben Harper";"Burn to shine";"Show me a little shame";"1999";"VIRGIN";1766208533;1766208752;;"https://www.deezer.com/track/3135129";;
"Horace Andy";"Reggae going international";"You are my angel";"1974";"KINGSTON SOUNDS";1766208729;1766208899;;"https://www.deezer.com/track/5704937";;
"Building Instrument";"Da/Innom";"Da/Innom";"2025";"HUBRO";1766208751;1766209382;"https://music.apple.com/fr/album/da-innom/1792063686?i=1792063688&uo=4";"https://www.deezer.com/track/3220175341";"https://open.spotify.com/track/17H2o0eGFUH0AQdz9Ycyo9";
"Ben Harper";"Burn to shine";"Show me a little shame";"1999";"VIRGIN";1766208897;1766209115;;"https://www.deezer.com/track/3135129";;
"Boards Of Canada";"In a beautiful place out in the country";"Zoetrope";"2007";"WARP RECORDS";1766209017;1766209678;;"https://www.deezer.com/track/29393211";;
"Bad Bunny";"Debi tirar mas fotos";"Dtmf";"2025";"RIMAS";1766209317;1766209917;;"https://www.deezer.com/track/3171003131";"https://open.spotify.com/track/3sK8wGT43QFpWrvNQsrQya";
"Dolor Et Les Diables Du Rythme";"Disques Debs International / Vol. 1";"Salvana";"";"STRUT RECORDS";1766209553;1766210071;;"https://www.deezer.com/track/501087262";"https://open.spotify.com/track/69X58DCV2axm8brCRPxddP";
"Carrousel";"La vie est un mystère";"Taxi brousse";"1982";"KREOL ART / BABANI RECORDS";1766209703;1766209968;;"https://www.deezer.com/track/2351623845";"https://open.spotify.com/track/68xRWEqq8qcAIFARp8yAf5";
"Talking Heads";"Little creatures";"And she was";"1985";"EMI";1766209968;1766210186;;"https://www.deezer.com/track/2559851502";;
"Nirvana";"Incesticide";"Molly's lips";"1992";"GEFF";1766210185;1766210295;;"https://www.deezer.com/track/1550290012";;
"Rhiannon Giddens & Justin Robinson";"What did the blackbird say to the crow";"Love somebody";"2025";"NONESUCH";1766210294;1766210412;;;;
"Pierre Daven-Keller";"Kino music";"Easy tempo";"2019";"KWAIDAN";1766210439;1766210584;"https://music.apple.com/fr/album/easy-tempo/1519756695?i=1519756918&uo=4";"https://www.deezer.com/track/999342222";"https://open.spotify.com/track/5AtS6vdJciQMB5okpvNcYA";
"Bambini De Prague";"Merry Christmas / Les Bambini de Prague interprètent des noëls";"Ding dong merrily on high - pour choeur d'hommes et d'enfants harpe et percussions";"1998";"SUPRAPHON OU SUPRAPHONET";1766210580;1766210692;;;;
"Beirut";"The flying club cup";"Nantes";"2007";"4AD";1766210691;1766210920;;"https://www.deezer.com/track/426572052";"https://open.spotify.com/track/1WBSFlSLyOZnSa8fj7a5yC";
"Wendy Rene";"After laughter comes tears";"Bar-b-q";"1964";"LIGHT IN THE ATTIC RECORDS";1766210919;1766211066;"https://music.apple.com/fr/album/bar-b-q/1463975938?i=1463975962&uo=4";"https://www.deezer.com/track/680967862";;
"Alice Dona";"Beginner's guide to french pop  (1962 - 1970)";"Réveille-toi";"1964";"NASCENTE";1766211064;1766211208;;"https://www.deezer.com/track/6627054";;
"The Offline";"En clair-obscur";"Plage des casernes";"2022";"ROOT RECORDS";1766211207;1766211344;;"https://www.deezer.com/track/1709208977";"https://open.spotify.com/track/1Clcv7tRrcpxWVMdieibkd";
"Phyllis Dillon";"Dillon Phyllis/Love is all i had/A tribute to the queen of jamaican soul";"The right track";"1969";"TROJAN";1766211341;1766211487;;"https://www.deezer.com/track/131299332";;
"Janis Martin";"The female Elvis: Complete recordings, 1956-1960";"William";"1956";"BEAR FAMILY RECORDS";1766211486;1766211611;;"https://www.deezer.com/track/128967248";"https://open.spotify.com/track/6yDSsivIGlSzEgi0CfY5HS";
"Harry Belafonte";"All time greatest hits";"Jump in the line";"1961";"RCA";1766211610;1766211831;;"https://www.deezer.com/track/959903";"https://open.spotify.com/track/1zW2csx1vVJrKfvDrFQNVt";
"Force Of Nature";"Impression Samurai Champloo OST";"The stroll";"2009";"SAMURAI CHAMPLOO";1766211829;1766211996;;"https://www.deezer.com/track/2593430112";;
"Raphael Saadiq";"Stone rollin";"Movin' down the line";"2011";"COLUMBIA/ SO";1766211994;1766212258;;"https://www.deezer.com/track/10175662";"https://open.spotify.com/track/16trj5W6Sd6oX8xW2DIsTC";
"Veronique Sanson";"L'intégrale et voila ! / Vol.1 : Premières chansons 1967 - 1970";"Maria de Tusha - (version inédite)";"1969";"WARNER MUSIC FRANCE";1766212256;1766212434;;;;
"Jimi Hendrix";"Axis : Bold as love";"Bold as love";"1967";"POLYDOR";1766212432;1766212678;;"https://www.deezer.com/track/4952839";"https://open.spotify.com/track/0uco0wQkB909zpPlHvu5Cc";
"Quiet Village";"Silent movie";"Victoria's secret";"2008";"K7 RECORDS";1766212677;1766212889;"https://music.apple.com/fr/album/victorias-secret/1742992646?i=1742992667&uo=4";"https://www.deezer.com/track/2765094651";;
"Sholto";"The sirens";"Smooth sailing";"2025";"DEEPMATTER RECORDS";1766212888;1766213072;;"https://www.deezer.com/track/3463048561";"https://open.spotify.com/track/1NF5n4Uh2IrKr62I82Uj7z";
"Fleet Foxes";"Fleet foxes";"White winter hymnal";"2008";"BELLA UNION";1766213070;1766213215;;"https://www.deezer.com/track/69001877";"https://open.spotify.com/track/4XTuSMs47SIg35KxhNIUGe";
"Seelenluft";"Out of the woods";"Manila";"2002";"KLEIN";1766213214;1766213437;"https://music.apple.com/fr/album/manila/322814039?i=322814041&uo=4";;;
"Vladimir Cosma";"Melodie en soul sol paris 70's";"Black flowers";"1970";"MELL";1766213438;1766213677;;"https://www.deezer.com/track/2670169";;
"MC Solaar";"Prose combat";"Nouveau western";"1994";"POLYDOR";1766213677;1766213951;;"https://www.deezer.com/track/1490805692";"https://open.spotify.com/track/229qdMCBoifrNO40j8wmQb";
"Dolly Parton";"In the good old days (When times were bad)";"Mama say a prayer";"1969";"RCA";1766213951;1766214115;"https://music.apple.com/fr/album/mama-say-a-prayer/1473618076?i=1473618192&uo=4";"https://www.deezer.com/track/715973182";"https://open.spotify.com/track/6XBkL7qS5NuSB8bvyJF5Kq";
"Parcels";"Famous (radio edit)";"Famous (radio edit)";"2022";"BECAUSE MUSIC";1766214113;1766214315;;;;
"Rose Royce";"Bof / Car wash";"Sunrise";"1976";"MCA RECORDS";1766214315;1766214516;"https://music.apple.com/fr/album/sunrise/1440796741?i=1440797043&uo=4";"https://www.deezer.com/track/2230420";"https://open.spotify.com/track/6yJaSYyo5Mrcef2tVS96Cp";
"Bob Marley";"Uprising";"Work";"1980";"ISLAND";1766214515;1766214733;;;;
"Lee Fields";"Faithful man";"Who do you love";"2012";"TRUTH & SOUL RECORDS";1766214729;1766214897;;;"https://open.spotify.com/track/2hgRjyepPLas49xKKQau2E";
"Charlie Feathers";"Bof / Kill Bill vol.1";"That certain female";"1956";"WARNER";1766214896;1766215077;;;"https://open.spotify.com/track/5RxMT6ooaKvxRQckF79yBv";
"The Hyenes";"Au vent mauvais";"Prochain départ";"2015";"CROCUTA";1766215074;1766215150;;;;
"Aldebert";"Enfantillages de Noël";"Petit papa Noël (chamboulé!)";"2015";"JIVE/ EPIC";1766215148;1766215314;"https://music.apple.com/fr/album/petit-papa-no%C3%ABl-chamboul%C3%A9/1050333185?i=1050333186&uo=4";"https://www.deezer.com/track/110149216";"https://open.spotify.com/track/0JpRwSx7a9xB8POjqsM6Kt";
"Peggy Lee";"Christmas with Louis Armstrong and friends";"Ring those christmas bells";"1947";"XXL";1766215313;1766215449;;"https://www.deezer.com/track/12771276";;
"Fiona Apple";"Extraordinary machine";"Extraordinary Machine";"2005";"SONY";1766215449;1766215671;"https://music.apple.com/fr/album/extraordinary-machine/153432152?i=153432187&uo=4";"https://www.deezer.com/track/532989";"https://open.spotify.com/track/5h9Iek7Hp9wayRt7fBp7Ab";
"Jonny Teupen";"Play harp";"Menuet n°1";"1966";"SABA";1766215670;1766215792;;;;
"Simon & Garfunkel";"The definitive Simon and Garfunkel";"Wednesday morning, 3.a.m.";"1964";"CBS";1766215790;1766215921;;;;
"Meryem Aboulouafa";"Family";"Moon";"2025";"Zerhoun";1766215919;1766216137;;"https://www.deezer.com/track/3661536972";"https://open.spotify.com/track/2W0QSwaGd46gP1eI6fPkSv";
"Walter Wanderley";"Samba e samba";"Barquinho";"1967";"VERVE";1766216134;1766216251;;;;
"Jorge Ben";"Samba Esquema Novo";"Chove, chuva";"1963";"PHILIPS";1766216248;1766216431;;;;
"Michael Kiwanuka";"Black man in a white world";"Black man in a white world";"2016";"MERCURY";1766216431;1766216641;"https://music.apple.com/fr/album/black-man-in-a-white-world/1440832200?i=1440832500&uo=4";"https://www.deezer.com/track/128548961";"https://open.spotify.com/track/3ddle9t9JiBFVqHyrnaGxz";
"Madjo";"Trapdoor";"Je claque des doigts";"2010";"MERCURY";1766216640;1766216866;;"https://www.deezer.com/track/4726280";"https://open.spotify.com/track/2cs4fwZoL3iNXuDpoQdDQr";
"Tuatara";"Breaking the ethers";"Saturday night church";"1997";"EPIC";1766216866;1766217131;;;"https://open.spotify.com/track/62cuCgFjOSQHFCa2WxphyA";
"Jonathan Jeremiah";"Good day";"Good day";"2018";"PIAS";1766216971;1766217162;"https://music.apple.com/fr/album/good-day/1454114099?i=1454114100&uo=4";"https://www.deezer.com/track/491224522";"https://open.spotify.com/track/48U9LaxtNKyy2yp8wKEWuJ";
"Michael Franks";"The Art of tea";"Nightmoves";"1975";"REPRISE";1766217160;1766217400;;"https://www.deezer.com/track/14954632";;
"Camille Yarborough";"Fly girls";"Take yo praise";"1975";"SOUL JAZZ RECORDS";1766217382;1766217632;;;;
"Blundetto";"Cousin Zaka Vol.3";"Ces gredins de légumes";"2025";"LES RYTHMES RUBAN";1766217630;1766217820;"https://music.apple.com/fr/album/ces-gredins-de-l%C3%A9gumes/1845049480?i=1845049485&uo=4";"https://www.deezer.com/track/3593790322";"https://open.spotify.com/track/1gEDpul7lsJLsNWIjfLFy7";
"Momoko Gill";"No others / When Palestine is free";"No others";"2025";"STRUT";1766217819;1766218082;;"https://www.deezer.com/track/3561842641";"https://open.spotify.com/track/3xuYB0Utwmn2KFxAWrKDe7";
"Clairo";"Sling";"Amoeba";"2021";"REPUBLIC RECORDS";1766218079;1766218308;;"https://www.deezer.com/track/1433049092";"https://open.spotify.com/track/0HAqq2GcQKyi3s87GuN7jU";
"Gary Pacific Orchestra";"BOF TV / Unusual sounds";"Soft wind";"1973";"ANTHOLOGY RECORDINGS";1766218304;1766218428;;;;
"Bobby Womack";"BOF/ Jackie Brown";"Across 110th street";"1972";"MAVERICK";1766218428;1766218655;"https://music.apple.com/fr/album/across-110th-street/724418364?i=724419609&uo=4";"https://www.deezer.com/track/3403454";;
"Gang Starr";"Hard To Earn";"Code of the streets";"1994";"CHRYSALIS";1766218654;1766218860;;"https://www.deezer.com/track/3104116";"https://open.spotify.com/track/2mLjLAlChZXZpIZfyPF8Le";
"Martin Leon";"Les atomes";"Prends moi tel quel";"2010";"";1766218853;1766219085;;;;
"La Chooma";"Local Spirits";"Cookie crumble cumbia";"2025";"BATOV RECORDS";1766219078;1766219293;;"https://www.deezer.com/track/3397665921";"https://open.spotify.com/track/1qHTsXYjjPCzDKwsOUIpK5";
"Cookie Monster And The Girls";"Sesame street fever";"C is for cookie";"1978";"ADES";1766219292;1766219638;;;;
"Fink";"Biscuits for breakfast";"Biscuits";"2006";"NINJATUNE";1766219629;1766219861;;"https://www.deezer.com/track/10237755";"https://open.spotify.com/track/4SUHsstx6I0J39gzfa0fE7";
"Randy Weston";"African rhythms";"Waltz for sweet cakes";"1969";"COMET RECORD";1766219861;1766220050;"https://music.apple.com/fr/album/waltz-for-sweet-cakes/269722112?i=269723341&uo=4";"https://www.deezer.com/track/224731";"https://open.spotify.com/track/56ng28pInWm4a5mHPiNJl7";
"Spanky Wilson";"I'm thankful";"Don't joke with a hungry man (part 2)";"2006";"TRU THOUGHTS";1766220050;1766220255;;;;
"Yves Simon";"Autoportrait";"Au pays des merveilles de Juliet";"1973";"BMG";1766220252;1766220399;;"https://www.deezer.com/track/1687807917";"https://open.spotify.com/track/7D0New1vUrPYEwwWO7iKl5";
"Danny Elfman";"BOF / Alice au pays des merveilles";"Alice returns";"2010";"WALT DISNEY RECORDS";1766220391;1766220586;"https://music.apple.com/fr/album/alice-returns/714748517?i=714748878&uo=4";"https://www.deezer.com/track/5522859";"https://open.spotify.com/track/0B1fYOkSCXiTz6j6L9cpa5";
"Nat King Cole";"The christmas song";"The Christmas Song (Merry Christmas to You)";"1946";"CAPITOL RECORDS";1766220583;1766220771;;;;
"Alton Ellis & The Lipsticks";"Trojan christmas box set/Noel";"Merry merry christmas";"1971";"";1766220772;1766220908;;;;
"Dj Dreamboy";"Apron East Vol.2";"Swing city";"2025";"APRON RECORDS";1766220904;1766221139;"https://music.apple.com/fr/album/swing-city/1840170984?i=1840170986&uo=4";"https://www.deezer.com/track/3558149931";"https://open.spotify.com/track/7kuaPBvePNZYxdmO3jkZht";
"Carrie Lucas";"Dance with you - The best of";"Charlie";"1984";"CASTLE COMMUNICATIONS";1766221140;1766221455;;"https://www.deezer.com/track/131216668";;
"Forever Pavot";"Melchior Vol.1";"UFO";"2025";"BORN BAD RECORDS";1766221450;1766221671;;"https://www.deezer.com/track/3537533981";"https://open.spotify.com/track/2rbMdZwrqjKmHGZJ3XOKV0";
