"Artist";"Album";"Song";"Year";"Label";"start";"end";"spotify";"itunes";"deezer";"youtube"
"World Brain";"Minute papillon";"Minute papillon";"2024";"MANSIONS AND MILLIONS";1730778696;1730778919;"https://open.spotify.com/track/6f4D29IfC5stfUtJLEnfAR";;;
"Satellite Lovers";"Sons of 1973";"Sunnyday, holiday";"1996";"OO RECORDS INC.";1730778926;1730779210;;;;
"Gary Pacific Orchestra";"BOF TV / Unusual sounds";"Soft wind";"1973";"ANTHOLOGY RECORDINGS";1730779202;1730779327;;;;
"Otis Redding";"The soul album";"Cigarettes and coffee";"1966";"ATLANTIC";1730779326;1730779552;"https://open.spotify.com/track/4PFiLGx8jAzcAJxwPLUeZ9";;;
"Alton Ellis";"Rocksteady got soul";"I'll be waiting";"1970";"SOUL JAZZ RECORDS";1730779550;1730779702;;;;
"Ignace De Souza & The Melody Aces";"Ghana/Bénin/Ignace de Souza";"Emmasse puro o";"1994";"ORIGINAL MUSIC";1730779703;1730779868;;;;
"BadBadNotGood";"Best left unsolved";"Best left unsolved";"2024";"XL";1730779873;1730780195;;;;
"Lonnie Liston Smith";"Cosmic funk";"Peaceful ones";"1974";"BMG RCA";1730780184;1730780480;"https://open.spotify.com/track/5Gssby4egWBROYsuPtrSx7";;;
"Delegation";"Oh honey";"Oh honey";"1978";"STATE RECORDS";1730780479;1730780821;"https://open.spotify.com/track/3TiCuJiisBOB9HzKAM6FDG";;"https://www.deezer.com/track/38026751";
"Kali Uchis";"Never be yours";"Never be yours";"2024";"CAPITOL";1730780828;1730781021;"https://open.spotify.com/track/3cKnHNL40tqnmjXiv4FOlk";;"https://www.deezer.com/track/2851591152";
"Pearl & The Oysters";"Planet pearl";"Together, alone";"2024";"STONES THROW RECORDS";1730781016;1730781229;"https://open.spotify.com/track/30R5ivOnODLLDt2cZz0gPf";"https://music.apple.com/fr/album/together-alone/1750558302?i=1750558671&uo=4";;
"Nino Nardini";"Nuggets: Luke vibert's selection";"Tropicola";"1972";"LO RECORDING";1730781234;1730781388;;;;
"Melanie";"Cri d'amour";"Nausica";"2022";"COMET RECORDS";1730781387;1730781565;"https://open.spotify.com/track/6r74G0h5cCoOzWINmwwNS4";"https://music.apple.com/fr/album/nausica/1646813195?i=1646813579&uo=4";"https://www.deezer.com/track/1881782927";
"Wings";"Wild life";"Love is strange";"1971";"EMI";1730781570;1730781856;;;;
"Johnny Clarke";"Creation rebel";"Don't be a rude boy";"1975";"VP RECORDS / 17 NORTH PARADE";1730781854;1730782043;;;;
"The Lijadu Sisters";"Afro - beat soul sisters";"Amebo";"1976";"SOUNDWAY";1730782039;1730782270;"https://open.spotify.com/track/7aSwYDAfCPmyZTPmb9D7Qk";;;
"James Brown";"I'm back";"Every part of my heart (Instrumental)";"1998";"EAGLE RECORD";1730782266;1730782556;;;;
"Michel Jonasz";"Groove baby groove";"Je descendrai la rivière";"1992";"WEA";1730782560;1730782824;"https://open.spotify.com/track/3Lnyf6JCM9LRQxplT4TFq1";"https://music.apple.com/fr/album/je-descendrai-la-rivi%C3%A8re/1649849309?i=1649849523&uo=4";;
"Tom Waits";"Beautiful maladies";"Way down in the hole";"1986";"ISLAND";1730782822;1730783030;;;;
"Loverman";"Lovesongs";"Tinderly";"2023";"PIAS";1730783029;1730783227;"https://open.spotify.com/track/4NvVjg48osApNDx4r6jIFl";;;
"Loving";"Any light";"Blue";"2024";"LAST GANG RECORDS / MNRK";1730783226;1730783365;"https://open.spotify.com/track/1ZSuQfSq5huQ3lT83RLQMm";;;
"K. & J.J.";"Israel";"Saturday night is the loneliest night of the week";"1968";"A&M RECORDS";1730783373;1730783550;;;;
"Scott Fagan";"South atlantic blues";"The carnival is ended";"1968";"SAINT CECILIA KNOWS RECORDS";1730783540;1730783778;;;;
"Chico Buarque";"Chico Buarque de Hollanda Vol.1";"Sonho de um carnaval";"1966";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1730783766;1730783896;"https://open.spotify.com/track/6VlapIlYfqtoiWsE0DZUsE";;;
"Bonnie Banane";"Nini";"Toi ou Moi ? (Sacha II)";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1730783893;1730784035;"https://open.spotify.com/track/6hMNTkk76u8YhVUJhueA91";;;
"Aphex Twin";"Come to daddy";"Flim";"1997";"WARP RECORDS";1730784034;1730784206;"https://open.spotify.com/track/3JJ4BoL9WVHk4Yye2EGJC7";"https://music.apple.com/fr/album/flim/282478739?i=282478754&uo=4";"https://www.deezer.com/track/29391611";
"Bjork";"Post";"Possibly maybe";"1995";"POLYGRAM";1730784206;1730784494;"https://open.spotify.com/track/1tuyf2jFaU9kFevnSiMzGh";;;
"The Smile";"Don't get me started";"Don't get me started";"2024";"XL RECORDINGS";1730784489;1730784843;"https://open.spotify.com/track/2X5YUJgoTdpIy1r8MrEGbs";"https://music.apple.com/fr/album/dont-get-me-started/1758065392?i=1758065789&uo=4";;
"Jeremy Taylor";"Reggae interpretation of Kind of Blue";"All blues ( dub version )";"2010";"VIBRATIONS";1730784843;1730785095;;;;
"Erykah Badu";"Baduizm live";"Rimshot (intro)";"1997";"UNIVERSA";1730785098;1730785327;;;;
"The Roots";"Phrenology";"The seed (2.0)";"2002";"MCA";1730785323;1730785591;"https://open.spotify.com/track/6HxweNytuEQdmGeVtZPZz3";"https://music.apple.com/fr/album/the-seed-2-0/1772996193?i=1772996199&uo=4";;
"Saddle Lake Drifting Cowboys";"Native North America (Vol.1): Aboriginal folk, rock & country (1966-1985)";"Modern rock";"1982";"LIGHT IN THE ATTIC RECORDS";1730785586;1730785723;;;;
"Jacques Dutronc";"L'intégrale - volume 1 (1966-1967)";"On nous cache tout, on nous dit rien";"1966";"VOGUE";1730785719;1730785872;"https://open.spotify.com/track/3JsDfNuasH0QwCqfYZOVnV";"https://music.apple.com/fr/album/on-nous-%C3%A7ache-tout-on-nous-dit-rien/270985013?i=270985209&uo=4";;
"Jaimie Branch";"Fly or die II: Bird dogs of paradise";"Love song";"2019";"INTERNATIONAL ANTHEM RECORDING CO.";1730785868;1730786225;"https://open.spotify.com/track/5w8Xgp65vA2lLDqfoxazwy";"https://music.apple.com/fr/album/love-song/1479533899?i=1479534397&uo=4";"https://www.deezer.com/track/735607152";
"Trio Empreinte";"Crossing the Line";"Suite en trio pour violon saxophone et piano op 59 : 3. Scherzo";"2017";"KLARTHE";1730786231;1730786428;;;;
"Walter Wanderley";"Hi-fi party!";"Os grillos";"1968";"POLYDOR";1730786426;1730786687;;;;
"France Gall";"Long box : France gall";"Cet air-là";"1966";"POLYDOR";1730786685;1730786836;;;;
"Kandace Springs";"The women who raised me";"Devil may care";"2020";"BLUE NOTE";1730786835;1730787013;"https://open.spotify.com/track/04HupCUvtvDnD7eEmOkXZ4";;"https://www.deezer.com/track/910161162";
"Maggie Rogers";"Alaska";"Alaska";"2017";"POLYDOR";1730787012;1730787198;"https://open.spotify.com/track/4DyfJFTQb27adTDdhFeSgD";"https://music.apple.com/fr/album/alaska-toby-green-remix/1444270630?i=1444270812&uo=4";;
"Sister Nancy";"300% Dynamite !";"Bam-bam";"1982";"SOUL JAZZ RECORDS";1730787197;1730787391;;;;
"Duo Brothers";"Cream & sugar";"Garbage man";"2023";"RAW TAPES";1730787390;1730787606;"https://open.spotify.com/track/0OMCsP70Znc6AvS6NscXPG";"https://music.apple.com/fr/album/garbage-man/1676670472?i=1676670480&uo=4";"https://www.deezer.com/track/2186201117";
"Butcher Brown";"This side of sunshine";"This side of sunshine";"2023";"CONCORD JAZZ";1730787603;1730787720;"https://open.spotify.com/track/3dXz81swz6Ddue6LkKuu4p";;"https://www.deezer.com/track/2477142151";
"Harry Nilsson";"The RCA albums collection : Pandemonium shadow show / CD 1";"You can't do that";"1967";"RCA";1730787827;1730787964;"https://open.spotify.com/track/7MebA2C5foeChyR0P4ER8L";;"https://www.deezer.com/track/717104142";
"Peder";"The coldest man alive";"On fire";"2024";"LIZARDSHAKEDOWN";1730787963;1730788155;"https://open.spotify.com/track/47dpPv3bWCl1Z6KRl1a9j0";;"https://www.deezer.com/track/3001959211";
"Air";"Moon safari";"Talisman";"1998";"VIRGIN";1730788152;1730788407;"https://open.spotify.com/track/5fddI3jipxueajScJYReMT";"https://music.apple.com/fr/album/talisman/697240234?i=697240309&uo=4";;
"Julie Coker";"A life in the limelight";"Gossiper scandal monger";"1981";"KALITA RECORDS";1730788405;1730788741;;;"https://www.deezer.com/track/648836752";
"O.R.E.A";"Digital zandoli";"Biguine inferno";"1982";"HEAVENLY SWEETNESS";1730788740;1730789027;;;;
"Homer";"Ensatina";"Deep sea (feat. Hether)";"2024";"BIG CROWN RECORDS";1730789023;1730789223;;;;
"Steve Hiett";"Girls in the grass";"Are these my memories?";"2019";"BE WITH RECORDS";1730789221;1730789394;"https://open.spotify.com/track/1NPf5FCRtTxNlm5XGhkKhw";;;
"Jim Sullivan";"U.F.O.";"Plain as your eyes can see";"1969";"LIGHT IN THE ATTIC RECORDS";1730789391;1730789535;"https://open.spotify.com/track/0Z7SBH67YDz6iZbDrfvNf0";;"https://www.deezer.com/track/11109802";
"Nancy Wilson";"Outta sight!";"Son of a preacher man";"1970";"BLUENOTE";1730789532;1730789704;;;;
"Chaka Khan";"The essential";"Fate";"1981";"MUSIC CLUB";1730789701;1730789894;;;;
"DJ Harrison";"Hazymood";"Candle lit";"2017";"STONES THROW";1730789891;1730790042;;;;
"Still Woozy";"Goodie bag";"Goodie bag";"2017";"672794 RECORDS DK";1730790040;1730790187;"https://open.spotify.com/track/4vHNeBWDQpVCmGbaccrRzi";;"https://www.deezer.com/track/774793682";
"Enchantee Julia";"Fleur de peau (radio edit)";"Fleur de peau (radio edit)";"2024";"ROCHE MUSIQUE";1730790185;1730790373;;;;
"Matheus Helio";"Helio Matheus";"Meu segredo";"1975";"ATHENS OF THE NORTH";1730790373;1730790646;;;;
"Lalo Schifrin";"Piano, strings and bossa nova";"Insensatez";"1963";"VERVE";1730790644;1730790783;;;"https://www.deezer.com/track/75164243";
"Elliott Smith";"Figure 8";"Everything means nothing to me";"2000";"BMG";1730790782;1730790922;"https://open.spotify.com/track/6YNfrgCOy1dCXZKKRUuZVq";;;
"Cocorosie";"Tales of a grasswidow";"After the afterlife";"2013";"CITY SLANG";1730790919;1730791103;"https://open.spotify.com/track/7JRy2HDHpNoMmC9Ocqyl8Y";;;
"The Beatles";"The Beatles (2009 stéréo remaster)";"Sexy Sadie";"1968";"";1730791098;1730791292;;;;
"Vampire Weekend";"Modern Vampires of the city";"Hannah Hunt";"2013";"XL RECORDINGS";1730791287;1730791523;"https://open.spotify.com/track/6AY1M1akbsVaQN3ATVyzH7";;"https://www.deezer.com/track/1094913132";
"Martha Argerich";"The Martha Argerich Collection / Vol 3 : Chamber ensembles";"Ma mère l'oye : Laideronette Impératrice des pagodes - arrangement pour 2 pianos et percussions";"1994";"DEUTSCHE GRAMMOPHON";1730791522;1730791715;;;;
"Meiko Kaji";"Bof / Kill Bill vol.1";"The flower of carnage";"1973";"MIRAMAX";1730791713;1730791944;;;"https://www.deezer.com/track/3083379";
"Paola";"Je suis le disque";"Yokohama";"1962";"PHILIPS";1730791942;1730792132;;;"https://www.deezer.com/track/351327541";
"Joe Yorke";"Hopeless";"Hopeless lover (feat. Marina P)";"2023";"RHYTHM STEADY";1730792128;1730792282;;;;
"El Michels Affair";"Return to the 37th chamber";"Shadow boxing";"2017";"BIG CROWN RECORDS";1730792280;1730792443;"https://open.spotify.com/track/5y0SqJGuJv4FZrr0hFYOP8";;;
"America";"Holiday";"Tin man";"1974";"WARNER BROS";1730792441;1730792648;"https://open.spotify.com/track/4uTTd2SlalZoG0zVgI63kH";;;
"Pond";"9";"America's cup";"2021";"SPINNING TOP RECORDS";1730792646;1730792873;"https://open.spotify.com/track/5ZLXsvtqmIcpePe0KPuvrz";;"https://www.deezer.com/track/1352295992";
"Doja Cat";"Paint the town red";"Paint the town red";"2023";"RCA";1730792867;1730793074;"https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7";"https://music.apple.com/fr/album/paint-the-town-red/1699830841?i=1699831061&uo=4";"https://www.deezer.com/track/2387373015";
"Stan Getz";"What the world needs now - Stan Getz plays Burt Bacharach and Hall David";"Walk on by";"1968";"THE VERVE MUSIC";1730793073;1730793254;;"https://music.apple.com/fr/album/walk-on-by/1421992409?i=1421993675&uo=4";;
"Marion Black";"BOF TV / Weeds";"Who knows";"1970";"RYKODISC";1730793250;1730793384;"https://open.spotify.com/track/6pul7BJkKcVHIewzPLW2rc";;"https://www.deezer.com/track/1578810682";
"Beyonce";"Texas hold'em (explicit)";"Texas hold 'em";"2024";"COLUMBIA";1730793385;1730793619;"https://open.spotify.com/track/0Z7nGFVCLfixWctgePsRk9";;"https://www.deezer.com/track/2658723742";
"Mr President";"Number one";"Bike riding";"2009";"?";1730793618;1730793870;;;;
"Corky Carrol";"Surf me up";"A surfer for president";"2008";"NAIVE";1730793866;1730793988;;;;
"Percy Mayfield";"Atlantic blues: Vocalists";"I don't want to be president";"1986";"ATLANTIC";1730793984;1730794179;;;;
"The Heptones";"Arkology / Succès de 1976 à 1997";"Mr. President";"1976";"ISLAND";1730794170;1730794422;;;"https://www.deezer.com/track/2330279845";
"Giovanni Mirabassi";"Terra furiosa";"We have the blues Mr. President";"2007";"DISCOGRAPH";1730794418;1730794671;;;;
"Charlotte Planchou (Chant, Guitare)";"Le carillon";"Greensleeves";"2024";"QUAI SON RECORDS";1730794671;1730794854;"https://open.spotify.com/track/7hHAvIDB9Pw06S8UjYU1dw";;"https://www.deezer.com/track/2956864561";
"Philippe Jaroussky";"Los pajaros perdidos / The south american project";"Duerme negrito";"2012";"VIRGIN CLASSICS";1730794847;1730795014;;;;
"Los Compadres";"Epoca de oro del duo";"Saludo a Changó";"1996";"SONODISC";1730795013;1730795195;;;"https://www.deezer.com/track/12177293";
"Manitas De Plata";"Asi se toca";"Mediterraneee";"1988";"CBS";1730795194;1730795402;;;;
"Joe Dassin";"La fleur aux dents";"Taka takata";"1972";"SONY";1730795401;1730795557;;;;
"Soviet Suprem";"Rongtakatikatong";"Rongtakatikatong";"2013";"CHAPTER TWO";1730795552;1730795706;;;;
"Marco Vezzoso";"Travel";"A Tuk Tuk for Phnom Pehn";"2021";"ART IN LIVE";1730795705;1730796032;;;;
"Tok Tok Tok";"50 ways to leave your lover";"50 Ways to leave your lover";"1999";"EINSTEINMUSI";1730796029;1730796248;;;"https://www.deezer.com/track/61565655";
"Us3";"Hand on the torch / The jazz mixes";"Tukka yoot's riddim";"1993";"BLUENOTE";1730796248;1730796586;"https://open.spotify.com/track/3b7ruYhLDTrivIWmHqK9vF";;"https://www.deezer.com/track/3361460";
"Slim Jim From The Donjon";"The lost Island";"Full moon walk";"2024";"HOLOGRAM RECORDS";1730796583;1730796870;"https://open.spotify.com/track/2ogH9h40Fjo7WoFIE3Sgam";"https://music.apple.com/fr/album/full-moon-walk/1773784363?i=1773784583&uo=4";;
"Meat Beat Manifesto";"FIP Trip-hop";"She's unreal";"1996";"WAGRAM MUSIC (DISTRIBUTEUR)";1730796872;1730797123;"https://open.spotify.com/track/6FgY0tpl4Jv714uPuAokeZ";"https://music.apple.com/fr/album/shes-unreal/600086454?i=600086462&uo=4";"https://www.deezer.com/track/64593525";
"MC Solaar";"Caroline";"Caroline";"1998";"EAST WEST";1730797122;1730797401;"https://open.spotify.com/track/7BcBFcBUwuB15Y1km6RkHZ";;"https://www.deezer.com/track/1421656882";
"Yakoto";"Baby blues";"Diamonds";"2012";"HARDER ENTER";1730797390;1730797601;;;;
"Takuya Kuroda";"Zigzagger";"Red spade black diamond";"2016";"CONCORD RECORDS";1730797599;1730797833;;;;
"Charles Aznavour";"Charles Aznavour Chante Charles Aznavour / Vol. 1 / CD 01";"Poker";"1953";"UNIVERSAL MUSIC";1730797826;1730797970;;;"https://www.deezer.com/track/75486130";
"Prokop";"(the ballad of) buddy kid";"Buddy kid";"2023";"FOOTSTEPS RECORDS";1730797969;1730798206;;;;
"Yalta Club";"Yalta club";"Loser song";"2013";"ATMOSPHERIQUES";1730798204;1730798356;"https://open.spotify.com/track/7M7UxbEHkCYo8nJiFlP7U3";;"https://www.deezer.com/track/434641602";
"The Moody Blues";"In search of the lost chord";"Dr. livingstone, i presume";"1968";"DECCA";1730798354;1730798533;"https://open.spotify.com/track/0Ems3xxbatB4s2mRtQ36ZH";;"https://www.deezer.com/track/1103994";
"Fleetwood Mac";"The pious bird of good omen";"Looking for somebody";"1969";"BLUE HORIZON";1730798531;1730798705;;;;
"Toots Thielemans";"The Brasil project, vol. II";"Choro bandido";"1993";"PRIVATE/BMG(KOREA)";1730798692;1730798903;"https://open.spotify.com/track/4lEBCnOjutBJhQ3eUb9nNE";;"https://www.deezer.com/track/1046997";
"Koki Nakano";"Ululo";"Seraphic june";"2024";"NO FORMAT";1730798901;1730799065;;;"https://www.deezer.com/track/2947546781";
"Claire days";"Le plus beau spectacle";"Le plus beau spectacle";"2023";"AUTOPRODUCTION";1730799064;1730799286;"https://open.spotify.com/track/6haDeFzU2VjvjR8XRLln1F";;;
"Sayag Jazz Machine";"Quantic jumping";"Grateflesh (feat. Daoud)";"2020";"10H10";1730799284;1730799526;;;"https://www.deezer.com/track/857684622";
"Passion Coco";"Sudor y arena";"Pedacito de tela";"2017";"MAAULA RECORDS";1730799525;1730799690;"https://open.spotify.com/track/4oc6DZ88xXPRB73im61qQ3";"https://music.apple.com/fr/album/pedacito-de-tela/1204743137?i=1204743584&uo=4";;
"Brain Damage";"Ya No Más!";"Óyelo (feat. Jimena Angel)";"2018";"JARRING EFFECTS";1730799687;1730799781;;"https://music.apple.com/fr/album/%C3%B3yelo-feat-jimena-angel/1434556361?i=1434556526&uo=4";;
"Ezechiel Pailhes";"Ventas rumba";"Unless";"2024";"CIRCUS COMPANY";1730799786;1730799942;"https://open.spotify.com/track/7iiWNgph1an8IZuVaGNmjA";;;
"World Brain";"Open source";"Minute papillon";"2024";"MANSION AND MILLIONS";1730799940;1730800166;"https://open.spotify.com/track/6f4D29IfC5stfUtJLEnfAR";;"https://www.deezer.com/track/2764687591";
"Ballin Jack";"Mojo club / Dancefloor jazz/Vol.4";"Try to relax";"1973";"VERVE";1730800162;1730800460;;;;
"Eddie 9V";"Saratoga";"Halo";"2024";"RUF";1730800458;1730800638;"https://open.spotify.com/track/5BQSNwfftHh8iu4V6KF3MV";;"https://www.deezer.com/track/3015419241";
"Jones";"Kaléidoscope";"Darkest part";"2024";"UNITY";1730800629;1730800822;"https://open.spotify.com/track/31rfoBYP5pek7hY6dOYlBg";"https://music.apple.com/fr/album/darkest-part/1738305646?i=1738305917&uo=4";;
"Arat Kilo";"Visions of Selam";"Dou coula";"2018";"ACCORDS CROISES";1730800819;1730801101;"https://open.spotify.com/track/5ofN2feIdOF6D7bMb9fP07";;"https://www.deezer.com/track/451790092";
"Mulatu Astatke & Hoodna Orchestra";"Tension";"Hatula";"2024";"BATOV RECORDS";1730801098;1730801443;;;;
"Kamasi Washington";"Fearless movement";"Lines in the sand";"2024";"YOUNG";1730801435;1730801878;"https://open.spotify.com/track/5p6fw2wEjaHQixKMs3dQYk";;"https://www.deezer.com/track/2746842561";
"Little Simz";"Grey area";"101 fm";"2019";"AGE 101 MUSIC";1730801876;1730802066;"https://open.spotify.com/track/5pSCNRGLvjjU9tMOh7mvq1";;"https://www.deezer.com/track/1952541217";
"Chinese Man";"Racing with the sun (cd promo)";"Miss chang (feat. Taiwan MC & Cyph4)";"2011";"DIFFERT - AN";1730802062;1730802312;;;;
"Li Xiang Ian";"Shanghai lounge divas";"Plum blossom (remix)";"2004";"EMI";1730802310;1730802494;;;;
"Jennifer Wells";"Northern soul's classiest rarities, vol. 2";"Dining in Chinatown";"1964";"ACE RECORDS";1730802493;1730802648;;;"https://www.deezer.com/track/71324226";
"David Bowie";"The singles collection";"China girl";"1983";"EMI";1730802642;1730802896;;;;
"Siouxsie And The Banshees";"Once upon a time/The singles";"Hong Kong Garden";"1979";"POLYGRAM";1730802894;1730803068;;;;
"Allah-Las";"BOF / Self discovery for social survival";"Blackberry jam";"2019";"MEXICAN SUMMER";1730803064;1730803244;"https://open.spotify.com/track/53nWrDAfJTMfMHjNK231F1";;"https://www.deezer.com/track/661392452";
"Mustang";"Mégaphénix";"Steve Jobs";"2024";"VIETNAM";1730803241;1730803406;"https://open.spotify.com/track/1gVI93rmPaX4qas7gmwAH2";"https://music.apple.com/fr/album/steve-jobs/1754190516?i=1754191537&uo=4";;
"Thee Heart Tones";"Sabor a mi";"Sabor a mi";"2024";"BIG CROWN RECORDS";1730803405;1730803608;"https://open.spotify.com/track/5s5e8bc7OS50VAgNBGyYrf";;"https://www.deezer.com/track/2785657312";
