"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Choronas";"O brasil toca choro";"Aquarela na quixaba";"2008";"TRATORE";1747628180;1747628493;"https://www.deezer.com/track/11129009";"https://open.spotify.com/track/2bEgMsYntgAI0dtBmjUY5i";"https://music.apple.com/fr/album/aquarela-na-quixaba/290351231?i=290351408&uo=4";
"Barth";"Like cavemen do";"Like cavemen do";"2025";"CAVEMEN SONGS";1747628498;1747628692;"https://www.deezer.com/track/3103966301";"https://open.spotify.com/track/03k1ziNvrDnO1b4m2UPNa0";;
"Casey Abrams";"Put a spell on you";"Meet the Flintstones";"2018";"CHESKY RECORDS";1747628652;1747628864;"https://www.deezer.com/track/3338540261";"https://open.spotify.com/track/4CVsJd8DngMdsFB8fY7C6w";"https://music.apple.com/fr/album/meet-the-flintstones/1784651512?i=1784651705&uo=4";
"Sarah Vaughan";"The Divine";"Nice Work If You Can Get It";"1950";"CBS";1747628824;1747628979;"https://www.deezer.com/track/1036380";;"https://music.apple.com/fr/album/nice-work-if-you-can-get-it/393987014?i=393987106&uo=4";
"Trio Eiger";"Märchenerzählungen. Trios pour clarinette, alto et piano";"Trio miniatures opp 18a 24a : 2. Humoreske";"2024";"PROSPERO CLASSICAL";1747628978;1747629106;;;;
"Trio Eiger";"Märchenerzählungen. Trios pour clarinette, alto et piano";"Trio miniatures opp 18a 24a : 2. Humoreske";"2024";"PROSPERO CLASSICAL";1747629017;1747629145;;;;
"Koki Nakano";"Ululo";"Sequel";"2024";"NO FORMAT";1747629115;1747629265;"https://www.deezer.com/track/2830417282";"https://open.spotify.com/track/7Moy9w3m17DjkKVMog6yBk";;
"Goya Gumbani";"Warlord of the weejuns";"Orever pooh";"2025";"GHOSTLY INTERNATIONAL";1747629225;1747629423;;;;
"Papa Bear & His Cubs";"You're so fine";"Sweetest thing on this side of heaven";"1963";"ATHENS OF THE NORTH";1747629383;1747629644;"https://www.deezer.com/track/692966902";;;
"Michael Kiwanuka";"Home again";"Bones";"2012";"POLYDOR";1747629604;1747629829;"https://www.deezer.com/track/16668501";"https://open.spotify.com/track/5ziAlk8133OrybBb0S1Y1Y";;
"Suginami Jido Gasshodan";"BOF / Mon voisin Totoro";"Mon voisin Totoro : Susuwatari";"1988";"STUDIO GHIBLI RECORDS";1747629834;1747630013;;;;
"Cinephonic";"La cité engloutie";"La cite engloutie";"2025";"MARLOW RECORDS";1747629850;1747630195;"https://www.deezer.com/track/3269262601";;;
"Gerard Pitiot";"Chants pirogue";"Blues de la pluie";"2006";"PRODUCTIONS SPECIALES";1747630155;1747630365;;;;
"Karen Dalton";"In my own time";"Take me";"1971";"LITA";1747630325;1747630639;"https://www.deezer.com/track/3185128701";;"https://music.apple.com/fr/album/take-me/658561079?i=658561216&uo=4";
"Jerry Lee Lewis";"Last man standing";"Trouble in mind (feat. Eric Clapton)";"2006";"NAIVE RECORDS";1747630598;1747630826;;;;
"Mulatu Astatke And His Ethiopian Quintet";"Afro latin soul";"Mascaram setaba";"2005";"WORTHY RECORDS";1747630827;1747630942;;;;
"Michel Legrand";"Michel Legrand se joue Claude Nougaro";"Le Cinéma";"1962";"PHILIPS";1747630866;1747631038;"https://www.deezer.com/track/3335645";;;
"The Marvelettes";"Forever more : the complete Motown albums / Vol.2";"My baby must be a magician";"1968";"MOTOWN";1747631034;1747631188;"https://www.deezer.com/track/78102361";"https://open.spotify.com/track/1CmylxKewaz3wVVgYcPzmb";"https://music.apple.com/fr/album/my-baby-must-be-a-magician/1444184667?i=1444184675&uo=4";
"Theo Champion";"The Mean Time";"The Mean Time";"2025";"AUTOPRODUCTION";1747631185;1747631354;"https://www.deezer.com/track/3343084491";"https://open.spotify.com/track/5GstR0lRCHdggvkq7nrVzG";;
"The Bee Gees";"Greatest";"How Deep Is Your Love";"1977";"RSO";1747631350;1747631590;;;;
"The Aggregation";"Lee Hazlewood industries / Ol' zeus is running loose again /Vol.3 / 1966-1971";"Maharishi";"1968";"LIGHT IN THE ATTIC RECORDS";1747631586;1747631718;;;;
"Ariane Roy";"Dogue";"Une cigarette sur le balcon";"2025";"LA MAISON FAUVE";1747631715;1747631895;"https://www.deezer.com/track/3278043911";"https://open.spotify.com/track/0MYctwOZjZjeeganuJfiOZ";"https://music.apple.com/fr/album/une-cigarette-sur-le-balcon/1784742880?i=1784743561&uo=4";
"Lani Hall";"Sun down lady";"Sun down";"1972";"HERB ALPERT PRESENTS";1747631887;1747632098;"https://www.deezer.com/track/1070374412";"https://open.spotify.com/track/51eOsjHlYPvzodJOBw3fg9";"https://music.apple.com/fr/album/sun-down/1530475649?i=1530475854&uo=4";
"Ezra Collective";"Dance, no one’s watching";"No one's watching me (feat. Olivia Dean)";"2024";"PARTISAN RECORDS";1747632095;1747632358;"https://www.deezer.com/track/3125117281";"https://open.spotify.com/track/70VTTe96UJ9QUyFYbsnW5V";;
"Surprise Chef";"Superb";"Bully ball";"2025";"BIG CROWN RECORDS";1747632359;1747632561;"https://www.deezer.com/track/3202434211";"https://open.spotify.com/track/0UG1xivB6e5Woobxn1oey4";"https://music.apple.com/fr/album/bully-ball/1792495146?i=1792495154&uo=4";
"The Last Poets";"Africanism";"Two little boys";"2024";"AFRICA SEVEN";1747632557;1747632821;"https://www.deezer.com/track/3116466851";"https://open.spotify.com/track/60TWhLYt8D4Z0DkMWdM5SE";;
"Jimmy London";"Darker than blue : Soul from Jamdown 1973 - 1980";"I'm your puppet";"1975";"BLOOD AND FIRE LIMITED";1747632821;1747633038;"https://www.deezer.com/track/3375561791";;;
"Awa Ly";"Essence & elements";"Breathe in, breathe out";"2025";"NAIVE";1747633035;1747633267;"https://www.deezer.com/track/3304424691";"https://open.spotify.com/track/7puMvidUfHCWCvuwVCua94";;
"Gianni Brezzo";"Sprechiamo !";"Virginio";"2025";"JAKARTA";1747633263;1747633485;"https://www.deezer.com/track/3504595551";"https://open.spotify.com/track/2K7Xeic9SUCOPmpMohrQjh";"https://music.apple.com/fr/album/virginio/1834597778?i=1834597791&uo=4";
"Aldous Harding";"Warm Chris";"Lawn";"2022";"4AD";1747633482;1747633698;"https://www.deezer.com/track/1597441542";"https://open.spotify.com/track/4YQe4UrNJ0AzFKA6BNQo0c";;
"Leo Blomov";"Carpe noctem";"La planète des songes";"2021";"LABEL ATTITUDE";1747633686;1747633878;"https://www.deezer.com/track/1524430742";"https://open.spotify.com/track/0Ur9oazI3slVNHdOGnvL1g";;
"After Berlin";"Snobby Party People";"Snobby party people";"2025";"AFTBR GALAXY";1747633875;1747634107;;"https://open.spotify.com/track/6KgZZ3h94LR8t2OIdDZFyj";"https://music.apple.com/fr/album/snobby-party-people/1787976082?i=1787976083&uo=4";
"Colette Maze";"Colette Maze : 109 ans de piano";"Oblivion - arrangement pour piano et guitare";"2023";"CONTINUO CLASSICS";1747634106;1747634318;;;;
"Angelo Outlaw";"Axis of time";"Cosmic storm";"2024";"ERASERHOOD SOUND";1747634313;1747634478;"https://www.deezer.com/track/2309677345";"https://open.spotify.com/track/2m5M8j6gvPrfZDhF0ldu9I";"https://music.apple.com/fr/album/cosmic-storm/1690659466?i=1690659721&uo=4";
"Mavis Staples";"Volt";"Chained";"1969";"VOLT";1747634476;1747634681;"https://www.deezer.com/track/361119301";"https://open.spotify.com/track/2HK25FDeFwhqdE97DV5yW3";"https://music.apple.com/fr/album/chained/1443111466?i=1443112128&uo=4";
"Madeleine Peyroux";"Let’s walk";"Showman dan";"2024";"THIRTY TIGERS / SOUNDWORKS";1747634676;1747634912;"https://www.deezer.com/track/2656697632";"https://open.spotify.com/track/6PfdBLM4XoGyWTrhnaVWgI";"https://music.apple.com/fr/album/showman-dan/1730771473?i=1730772179&uo=4";
"Yuuf";"Alma’s cove";"Alma’s cove";"2025";"TECHNICOLOUR";1747634908;1747635142;"https://www.deezer.com/track/3325451621";"https://open.spotify.com/track/746izveYMk1tnQZcbR5Odq";"https://music.apple.com/fr/album/almas-cove/1801711641?i=1801711645&uo=4";
"Metronomy";"The english riviera";"Trouble";"2011";"NC";1747635135;1747635419;"https://www.deezer.com/track/10240181";"https://open.spotify.com/track/6u9klYiUn3NTSMkQ9unEPD";"https://music.apple.com/fr/album/trouble/1330666927?i=1330668360&uo=4";
"Doechii";"Anxiety (radio edit)";"Anxiety (radio edit)";"2025";"TOP DAWG ENTERTAINMENT - CAPITOL RECORDS";1747635415;1747635571;;;;
"Polo & Pan";"Arc en ciel";"Arc-en-ciel";"2018";"EKLER O SHOCK";1747635570;1747635799;"https://www.deezer.com/track/505535732";"https://open.spotify.com/track/4Xxm7QcK7J6D4T0573LleL";;
"Carla Music Orchestra";"Archipelago - Cosmic & fusion gems from France (1978-1988)";"To meet with Bond";"2025";"ISLE OF JURA";1747635793;1747636007;;;;
"The Alan Parsons Project";"Eye in the sky";"Children of the moon";"1982";"ARISTA";1747636005;1747636296;"https://www.deezer.com/track/328213581";"https://open.spotify.com/track/1TaVPXzhKeDFMZgOaHybgG";;
"Benny Sings";"City pop";"Softly (Tokyo)";"2018";"STONES THROW";1747636294;1747636485;;;;
"Nusantara Beat";"Kota bandung / Layung";"Kota bandung";"2023";"BONGO JOE";1747636486;1747636721;"https://www.deezer.com/track/2473862071";"https://open.spotify.com/track/4DfVIAJ8s7roVcNEJMwEF6";"https://music.apple.com/fr/album/kota-bandung/1708452709?i=1708452724&uo=4";
"Elias Rahbani";"Mosaic of the orient";"Always in my heart";"1972";"VDL";1747636716;1747636867;"https://www.deezer.com/track/880398872";;;
"Crosby Stills & Nash";"Crosby, Stills & Nash";"You don't have to cry";"1969";"ATLANTIC";1747636866;1747637027;;;;
"Nat Myers";"Yellow peril";"Misbehavin' mama";"2023";"EASY EYE SOUND";1747637025;1747637176;"https://www.deezer.com/track/2330368485";"https://open.spotify.com/track/1BkFRnXxvyBfPPMw2pUwpv";"https://music.apple.com/fr/album/misbehavin-mama/1671945487?i=1671945607&uo=4";
"Papooz";"Resonate";"Ok";"2024";"HALF AWAKE";1747637173;1747637376;"https://www.deezer.com/track/2721284832";"https://open.spotify.com/track/4gIMQkNhlkVHwDWIHvCXgg";;
"Tunng";"Love you all over again";"Drifting memory station";"2025";"FULL TIME HOBBY";1747637374;1747637625;;"https://open.spotify.com/track/4Nd9JLnHeu07QsfVRuutLo";"https://music.apple.com/fr/album/drifting-memory-station/1770286498?i=1770287379&uo=4";
"Sam Cooke";"The man who invented soul";"Get yourself another fool";"1963";"RCA";1747637566;1747637809;"https://www.deezer.com/track/71428606";"https://open.spotify.com/track/6X4cYTbSlb1xSS4WEMbDGm";;
"Tommy Richman";"Coyote";"Green therapy";"2024";"PULSE RECORDS";1747637809;1747637997;"https://www.deezer.com/track/3004256081";"https://open.spotify.com/track/3QH8Cl0fSrMnvHyQeMuer5";;
"Manu Chao";"Esperanza";"Trapped by love";"2001";"VIRGIN";1747637997;1747638112;"https://www.deezer.com/track/71608369";"https://open.spotify.com/track/6UrwOlzFL5FT55kd1ZAk9K";;
"Trio Safar";"Christian Maes |Halim Alkhatib | Etienne Gruel";"Hira";"2012";"L'AUTRE DISTRIBUTION";1747638111;1747638274;"https://www.deezer.com/track/45503431";"https://open.spotify.com/track/3gw6kWfkGq5ili62C9Pw6d";;
"Rachid Taha";"Diwan 2";"Ah mon amour";"2006";"BARCLAY";1747638276;1747638606;"https://www.deezer.com/track/1571945";"https://open.spotify.com/track/22Jk1hu7KvCd38HOhDqizy";;
"Cymande";"The message";"Anthracite";"1973";"CASTLE MUSIC";1747638599;1747638931;"https://www.deezer.com/track/3125177491";"https://open.spotify.com/track/0sJoF8MM0rCUlqMO8oWeic";;
"The Flying Hats";"The return of the Flying Hats";"Night bus";"2025";"ATA";1747638930;1747639130;"https://www.deezer.com/track/3294377861";"https://open.spotify.com/track/60NagK6AdK9U3Lz1ubhaTU";;
"The Police";"Police / Best of";"So lonely";"1978";"A&M";1747639129;1747639409;"https://www.deezer.com/track/2525878";"https://open.spotify.com/track/2wnsBaxrmkthIFAm6vqCuX";;
"Vampire Weekend";"Vampire weekend";"One (blake's got a new face)";"2008";"XL RECORDS";1747639408;1747639598;"https://www.deezer.com/track/937346";"https://open.spotify.com/track/1SqxV8oT8lKD583CW9JiOL";;
"Nicole Mccabe";"A song to sing";"Balloon race";"2025";"COLORFIELD RECORDS";1747639597;1747639823;"https://www.deezer.com/track/3173533591";"https://open.spotify.com/track/4QPmm8bDO8KgR6CDy497if";;
"Flying Lotus";"Flamagra";"Black balloons reprise (feat. Denzel Curry)";"2019";"WARP RECORDS";1747639823;1747639984;;;;
"France Gall";"Gainsbourg chanté par ...";"Les petits ballons";"1972";"ODEON (ET PM)";1747639983;1747640101;"https://www.deezer.com/track/61471448";;;
"King Gizzard And The Lizard Wizard";"Paper mâché dream balloon";"Paper mâché dream balloon";"2015";"HEAVENLY RECORDINGS";1747640100;1747640260;;;;
"Anna Norberg";"Anna Norberg : Récital pour flute";"Sonate : Allegro malinconico - pour flute et piano";"1993";"ARTEMIS";1747640257;1747640509;;;;
"Radiohead";"Hail to the thief";"Sail to the moon. (Brush the cobwebs out of the sky.)";"2003";"EMI";1747640510;1747640768;;;;
"DJ Harrison";"Shades of yesterday";"IGY";"2024";"STONES THROW RECORDS";1747640765;1747641093;"https://www.deezer.com/track/2411231875";"https://open.spotify.com/track/6jxAhnyPz2KMikkTabfUvx";"https://music.apple.com/fr/album/igy/1702615891?i=1702616087&uo=4";
"Vincent Delerm";"BOF / Le mélange des genres";"Le mélange des genres : Vers la fin";"2025";"TOT OU TART";1747641091;1747641222;;;;
"Ben Lamar Gay";"Yowzers";"Yowzers";"2025";"INTERNATIONAL ANTHEM RECORDING CO.";1747641218;1747641358;"https://www.deezer.com/track/3255901311";"https://open.spotify.com/track/5t3TuR1NFYFYfqs71VqOPV";"https://music.apple.com/fr/album/yowzers/1797602489?i=1797602490&uo=4";
"Wasis Diop";"Toxu";"Once in a lifetime";"1998";"MERCURY";1747641355;1747641579;;;;
"Talking Heads";"Naked";"Big daddy";"1988";"EMI";1747641575;1747641903;"https://www.deezer.com/track/3119215";"https://open.spotify.com/track/1wCWvy15STxz7feUoGdqWK";;
"Yan Tregger";"Space oddities (1974 - 1991)";"Slow zoom";"1978";"BORN BAD RECORDS";1747641902;1747642050;"https://www.deezer.com/track/2235392767";;;
"Alain Bashung";"Bleu petrole";"Sur un trapèze";"2008";"BARCLAY";1747642049;1747642275;"https://www.deezer.com/track/929899";"https://open.spotify.com/track/5qVqkYaOylwqGrT1hhpn5e";;
"Lara Taska";"Barren Lands";"Barren Lands";"2024";"AUTOPRODUCTION";1747642273;1747642509;"https://www.deezer.com/track/3030663701";"https://open.spotify.com/track/53Vx5q5JCb7KAaLUhBOlek";;
"Charif Megarbane";"Hawalat";"Preamble to the conclusion";"2025";"HABIBI FUNK";1747642508;1747642672;;"https://open.spotify.com/track/4s781BYQg9blC50AiWh7aq";;
"Cesaria Evora";"Best of";"Luiza - 1993";"1998";"LUSAFRICA";1747642671;1747643011;;;;
"Bob Dylan";"Subterranean homesick blues";"Mr. Tambourine Man";"1965";"CBS";1747643010;1747643338;"https://www.deezer.com/track/13167146";"https://open.spotify.com/track/3RkQ3UwOyPqpIiIvGVewuU";;
"John Barry";"Amicalement votre";"Midnight cowboy";"1969";"CBS";1747643336;1747643491;"https://www.deezer.com/track/3509260";;;
"Norah Jones";"Not too late";"Be My Somebody";"2007";"BLUE NOTE";1747643487;1747643702;"https://www.deezer.com/track/3320897";"https://open.spotify.com/track/7wxhCdRWmPpjBXUv8zMx8Z";;
"Danger Doom";"The mouse and the mask";"Crosshairs";"2005";"LEX RECORDS";1747643698;1747643845;;;;
"Isaac Hayes";"Best of Isaac Hayes";"Joy (part 1)";"1974";"STAX";1747643844;1747644120;;;;
"SFJ";"Drifting";"La cascade";"2025";"HIP DOZER";1747644119;1747644189;"https://www.deezer.com/track/2864116252";"https://open.spotify.com/track/0oZqyOfL4JaWMaGwnd4Efd";;
"Beatrice Melissa";"Secret";"Wrong turn";"2025";"MIDNIGHT SPECIAL RECORDS";1747644185;1747644429;"https://www.deezer.com/track/3190748851";"https://open.spotify.com/track/1EF4sA9vMqykmEvPUeyugy";;
"Mum";"Finally we are no one";"Green grass of tunnel";"2002";"FATCAT RECORDS";1747644429;1747644719;;;;
"Bjorn Meyer";"Provenance";"Provenance";"2017";"EMC RECORDS";1747644719;1747644934;"https://www.deezer.com/track/426524982";"https://open.spotify.com/track/5d4K958gElIpnX53Olbgvu";;
"The Smashing Pumpkins";"Mellon collie and the infinite sadness - Dawn to dusk / Vol.1";"Galapogos";"1995";"VIRGIN";1747644930;1747645215;;;"https://music.apple.com/fr/album/galapogos/1455510683?i=1455510889&uo=4";
"Ensemble Baroque De Limoges";"Jean Philippe Rameau : Cantates profanes et pièces de clavecin en concert";"L'impatience : Air tendre - cantate pour soprano basse de viole et basse continue";"1994";"FNAC ALPHA";1747645214;1747645379;;;;
"Lingua Franca";"Seven heven / Perfect little slices of soul funk and funky jazz from the 21st century new music from the original compact discotheque (cd promo)";"Work or play";"2011";"BBE RECORDS";1747645379;1747645644;"https://www.deezer.com/track/5640809";;;
"Monster Rally";"Beyond the Sea";"Equinox";"2013";"GOLF ROBOT RECORDS";1747645644;1747645798;"https://www.deezer.com/track/1542936602";"https://open.spotify.com/track/1vtbsgHUdZFbJ8lB0fFn8f";;
"Stereophonics";"Seems Like You Don't Know Me";"Seems Like You Don't Know Me";"2025";"POLYDOR";1747645791;1747646006;"https://www.deezer.com/track/3334917931";"https://open.spotify.com/track/1AkDwf04EcX5T9HHpyzt4H";;
"Athlete";"Black Swan";"Rubik's cube (album version)";"2009";"POLYDOR LTD. (UK)";1747645997;1747646264;"https://www.deezer.com/track/7255231";;;
"Andrea Guerra";"BOF / A la recherche du bonheur";"A la recherche du bonheur : Rubiks cube taxi";"2006";"";1747646258;1747646368;;;;
"Maureen Mac Kay";"Lori Laitman : Living in the body";"Living in the body : 1. Burning the woods of my childhood - pour soprano et saxophone";"2019";"NAXOS";1747646363;1747646554;;;;
"Carmen Mac Rae";"I'll be seeing you";"Whatever Lola wants (Lola gets)";"1955";"LONEHILL JAZ";1747646553;1747646731;;;;
"Bourvil";"Gainsbourg chanté par ...";"Pauvre Lola";"1970";"ODEON (ET PM)";1747646728;1747646914;;;;
"The Lolas";"Movers/2007 Vampisoul Records sampler";"Soul 70";"1970";"";1747646912;1747647179;;;;
"White Denim";"12";"Look good";"2024";"BELLA UNION";1747647179;1747647395;"https://www.deezer.com/track/2908757591";"https://open.spotify.com/track/3rv8ckpEWap9rFdDRkwBro";;
"Sven Hammond";"Cosmic gold";"Music makes me move this way";"2025";"MARMALADE";1747647391;1747647616;"https://www.deezer.com/track/3145782701";"https://open.spotify.com/track/5FohFO8HQCoFubrcKsPAiW";;
"Spill Tab";"Angie";"Athlete";"2025";"BECAUSE MUSIC";1747647610;1747647775;"https://www.deezer.com/track/3202071591";"https://open.spotify.com/track/6bcQ4t6JqTWt7HXy5dP6VE";;
"Videotapemusic";"Souvenir";"Pontiana";"2018";"180G";1747647773;1747647948;"https://www.deezer.com/track/473569352";"https://open.spotify.com/track/23WvJ7OpjZHRelY3N73Xj6";;
"Paul Simon";"Still crazy after all these years";"You're kind";"1975";"WARNER BROS";1747647947;1747648142;"https://www.deezer.com/track/6581151";"https://open.spotify.com/track/5Kl5ayS12tCTGNNFYj1WMa";;
"Mathieu Boogaerts";"Dans une case";"Dans une case";"2024";"TOT OU TARD";1747648137;1747648273;"https://www.deezer.com/track/3046453201";"https://open.spotify.com/track/2es5regwVY2chzE7FpLupp";;
"Hedzoleh Soundz";"Hedzoleh Soundz";"Rekpete";"1973";"SOUNDWAY";1747648269;1747648479;"https://www.deezer.com/track/1667398742";;;
"Roberto Fonseca";"Zamazu";"Zamazamazu";"2007";"ENJA";1747648472;1747648772;;;;
"Valerie June";"Owls, omens, and oracles";"All i really wanna do";"2025";"";1747648773;1747648934;"https://www.deezer.com/track/3309845421";"https://open.spotify.com/track/6zwaAZzlDrap10CYFQQIsq";;
"The Waterboys";"This is the sea";"Old England";"1985";"ENSIGN RECORDS";1747648931;1747649261;"https://www.deezer.com/track/1787604427";;;
"Laurent Robin";"Ode to the doodooda";"God save the queen";"2010";"LABORIE";1747649259;1747649433;;;;
"Galactic & Irma Thomas";"Audience with the Queen";"Where I Belong";"2025";"Tchoup-Zilla";1747649431;1747649635;;;;
"Prince";"Diamonds and pearls";"Thunder";"1991";"WB";1747649635;1747649980;"https://www.deezer.com/track/664137";"https://open.spotify.com/track/7LHCsxtZf23uTUZItk4iXd";;
"Souleance";"Halumi + Kaymak";"Kaymak";"2025";"HEAVENLY SWEETNESS";1747649975;1747650299;"https://www.deezer.com/track/3241530461";"https://open.spotify.com/track/1dI5pW4BR6gWQhTy2d7vqS";;
"The Pin-Ups";"Lookin' for boys !";"Lookin' for boys";"1964";"TEENSVILLE RECORDS";1747650296;1747650441;;;;
"Granville";"Les voiles";"Le Slow";"2013";"EAST WEST";1747650436;1747650650;"https://www.deezer.com/track/63690277";"https://open.spotify.com/track/1FvKUoIFDdPekYpHujR4OH";;
"Clyde Derby";"Technicolor Paradise: Rhum rhapsodies & other exotic delights";"Lost island";"1967";"NUMERO GROUP";1747650639;1747650823;"https://www.deezer.com/track/494284252";;;
"Mocky";"Just a little lovin'";"Just a little lovin' (no drums edit)";"2025";"HEAVY SHEET";1747650816;1747650992;;;;
"Lael Neale";"Altogether stranger";"Wild waters";"2025";"SUB POP RECORDS";1747650986;1747651161;"https://www.deezer.com/track/3198802101";"https://open.spotify.com/track/4mCOeMoL2TtipRS7wQnQE8";"https://music.apple.com/fr/album/wild-waters/1792082246?i=1792082247&uo=4";
"Bruk Rogers";"Loopholes";"Mais um (feat. Onj)";"2024";"TRU THOUGHTS";1747651157;1747651434;;;;
