"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"Mk.Gee";"Two star & The dream police";"Are you looking up";"2024";"R&R DIGITAL";1724071036;1724071250;"https://music.apple.com/fr/album/are-you-looking-up/1726030992?i=1726031318&uo=4";"https://www.deezer.com/track/2622408882";"https://open.spotify.com/track/1sWYVBg7ix2WAq43J9nY7E";
"Kelley Stoltz";"Que aura";"Feather falling";"2017";"CASTLE FACE";1724071195;1724071463;"https://music.apple.com/fr/album/feather-falling/1261124318?i=1261125671&uo=4";;"https://open.spotify.com/track/3xsjSpZnd6KHkFvV0DtieG";
"Mork";"Astral visions";"Astral visions";"2024";"ALBERT'S FAVOURITES";1724071416;1724071570;;;"https://open.spotify.com/track/428gL9gth5UZdYzyfcDECX";
"The Joubert Singers";"BOF / Polisse";"Stand on the word";"1985";"LORD S RECOR";1724071566;1724071831;;;;
"Eels";"Hombre lobo";"My timing is off";"2009";"VAGRANT";1724071829;1724072003;;;"https://open.spotify.com/track/68uK3QLnalROOMpLuLrEny";
"Morcheeba";"Charango";"Public displays of affection";"2002";"WEA";1724072000;1724072189;"https://music.apple.com/fr/album/public-displays-of-affection/79671448?i=79671412&uo=4";;"https://open.spotify.com/track/4RgYPWsby0IAHCtCpTpxGg";
"Yasmin Williams";"Urban driftwood";"Dragonfly";"2021";"SPINSTER";1724072182;1724072462;"https://music.apple.com/fr/album/dragonfly/1626424191?i=1626424195&uo=4";"https://www.deezer.com/track/1768467197";"https://open.spotify.com/track/1msjrJTpUykxsB0aql3zm6";
"Petula Clark";"Anthologie / Succes / Enregistrements de 1958 a 1961 / volume 6";"Que voulez-vous de plus";"1959";"ANTHOLOGY'S";1724072246;1724072391;;;;
"Hank Williams";"Country & western hit parade - 1953";"Your cheatin' heart";"1953";"BEAR FAMILY RECORDS";1724072390;1724072549;"https://music.apple.com/fr/album/your-cheatin-heart/1017759332?i=1017760869&uo=4";;"https://open.spotify.com/track/0WwmFdGXe7Yky4T2J1oqLk";
"Nick Cave";"BOF / Back to Black";"Back to Black : Song for amy (reprise)";"2024";"BACK LOT MUSIC";1724072548;1724072677;;;;
"Amy Winehouse";"At the BBC";"Don't go to strangers (live)";"2021";"UNIVERSAL MUSIC";1724072674;1724072950;;;;
"Fugees";"The score";"Family business";"1996";"COLUMBIA";1724072947;1724073291;"https://music.apple.com/fr/album/family-business/1054461239?i=1054461709&uo=4";;;
"Da Grynch";"Dubwize shower (cd promo)";"Pass da kouchie instrumental";"";"BBE";1724073291;1724073519;;;;
"Marino Marini";"Volare, Come prima, La piu bella del mondo 1955-1962";"Cocaine Bill";"1957";"FREMEAUX & ASSOCIES";1724073517;1724073657;;;;
"Donna Blue";"Into the realm of love";"Aphrodite";"2024";"SNOWSTAR RECORDS";1724073656;1724073851;"https://music.apple.com/fr/album/aphrodite/1727743453?i=1727743456&uo=4";;"https://open.spotify.com/track/0P5nTITAjeIffCJIg2Ld5Y";
"Aphrodite's Child";"666";"The beast";"1971";"VERTIGO";1724073848;1724073994;"https://music.apple.com/fr/album/the-beast/1445748561?i=1445748828&uo=4";;"https://open.spotify.com/track/1J3QWBDSMi7udrNrCgP1bC";
"Hans Posegga";"BOF / Der Seewolf";"Der seewolf : Roheit und gewalt";"2012";"MHW MUSIKVERLAG";1724073992;1724074173;;;;
"Daven-Keller";"Reaction C";"Cigarette";"2015";"DSDISK";1724074171;1724074421;;;;
"Ned Doheny";"Groovy / Vol. 6";"To prove my love";"1978";"IRMA RECORDS";1724074417;1724074703;;"https://www.deezer.com/track/13358288";"https://open.spotify.com/track/3UTGUg0joTS5EB8YAD7W28";
"Pierre-Edouard Decimus";"Digital zandoli";"Dévenn";"1991";"HEAVENLY SWEETNESS";1724074703;1724074930;;;;
"Abdullah Ibrahim";"African magic";"Third line samba";"2002";"ENJA";1724074927;1724075103;"https://music.apple.com/fr/album/third-line-samba/310156387?i=310156389&uo=4";;"https://open.spotify.com/track/3wiKSObl0i0djvnhiaqXzI";
"Sergio Mendes Et Brasil 66";"Equinox";"Constant rain (Chove chuva)";"1967";"A&M RECORDS";1724075101;1724075295;;;;
"The Doors";"Morrison hotel";"Indian summer";"1970";"ELEKTRA";1724075288;1724075441;;"https://www.deezer.com/track/670826";"https://open.spotify.com/track/2hdeaGl9nT3UoQIgSqctHj";
"Loving";"Any light";"Medicine";"2024";"LAST GANG RECORDS / MNRK";1724075438;1724075693;;;"https://open.spotify.com/track/3VKpwyotvKbHGdPO8fQD04";
"Paco De Lucia";"Fantasia flamenca";"Fiesta en Moguer (Fandangos)";"1969";"PHILIPS";1724075690;1724075887;;;;
"Rosalia";"Motomami";"Bulerias";"2022";"COLUMBIA";1724075882;1724076037;"https://music.apple.com/fr/album/buler%C3%ADas/1607918350?i=1607918605&uo=4";;"https://open.spotify.com/track/5tmrMIajDQRBcJQPaoAGdk";
"Bonnie Banane";"Nini";"Toi ou Moi ? (Sacha II)";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1724076036;1724076178;"https://music.apple.com/fr/album/toi-ou-moi-sacha-ii/1738087545?i=1738088290&uo=4";;"https://open.spotify.com/track/6hMNTkk76u8YhVUJhueA91";
"Liz Phair";"Whip-smart";"Supernova";"1994";"CAPITOL RECORDS";1724076179;1724076346;"https://music.apple.com/fr/album/supernova/724446333?i=724446625&uo=4";"https://www.deezer.com/track/3535219";"https://open.spotify.com/track/0xQ8FPMnv2mG9VhTgpxn2R";
"Les Vikings";"Disque la rayée";"Puchi's boogaloo";"1972";"BORN BAD RECORDS";1724076346;1724076517;;;;
"The Pioneers";"Let your yeah be yeah - 1966 / 1986";"Papa was a rolling stone";"1973";"TROJAN";1724076513;1724076801;;"https://www.deezer.com/track/2734361281";;
"Thundercat";"Drunk";"A fan's mail (Tron song suite II)";"2017";"BRAINFEEDER";1724076798;1724076956;"https://music.apple.com/fr/album/a-fans-mail-tron-song-suite-ii/1197789099?i=1197789377&uo=4";"https://www.deezer.com/track/140787063";"https://open.spotify.com/track/6qXNCWY49AaZ5nfp9AJIc5";
"Estere";"Estère deluxe edition";"Reptilian journey (Jordan Rakei Remix)";"2015";"PROSPECT";1724076949;1724077105;"https://music.apple.com/fr/album/reptilian-journey-jordan-rakei-remix/1471302252?i=1471302720&uo=4";"https://www.deezer.com/track/2497871931";;
"Les Paul And Mary Ford";"The world is waiting for the sunrise";"Chicken reel";"1951";"( CAPITOL (ET PM )";1724077102;1724077228;;"https://www.deezer.com/track/948711442";;
"Blue Stars";"Blue stars of France";"Mister l'amour (mister sandman)";"1954";"FIVEFOUR";1724077228;1724077361;;;;
"Little Simz";"Simbi";"Miss understood";"2021";"AGE 101 MUSIC";1724077360;1724077565;"https://music.apple.com/fr/album/miss-understood/1561184260?i=1561184928&uo=4";;"https://open.spotify.com/track/5BC9yzXBitRZBXIHtnUfkx";
"Yaya Bey";"Ten fold";"I love you Frankie Beverly";"2024";"BIG DADA";1724077565;1724077747;;;;
"Steve Hiett";"Down on the road by the beach";"The next time";"1983";"BE WITH RECORDS";1724077747;1724077898;;;;
"Leon Lowman";"Liquid diamonds";"Morning song";"2013";"MUSIC FROM MEMORY";1724077896;1724078083;;;;
"Flavien Berger";"Contrebande 02. le disque de l'été";"Plongereuse";"2024";"";1724078078;1724078378;"https://music.apple.com/fr/album/plongereuse/1721325841?i=1721326448&uo=4";;"https://open.spotify.com/track/4Ag9gNSxYa1XSbdP4LmU99";
"Project Gemini";"Colours & light";"Seven seconds to sunrise";"2024";"MR BONGO";1724078377;1724078578;"https://music.apple.com/fr/album/seven-seconds-to-sunrise/1721546677?i=1721547409&uo=4";;"https://open.spotify.com/track/11XuXfnVlZz3tpsmyZeu2J";
"Massive Attack";"Heligoland";"Paradise Circus";"2010";"VIRGIN";1724078576;1724078871;"https://music.apple.com/fr/album/paradise-circus/721294955?i=721294982&uo=4";;"https://open.spotify.com/track/2BndJYJQ17UcEeUFJP5JmY";
"Nina Simone";"Verve unmixed";"See-Line woman";"1972";"VOGUE";1724078860;1724079015;;;;
"Msaki & Tubatsi";"Synthetic hearts";"Subaleka";"2023";"NO FORMAT";1724079014;1724079195;;;;
"Mamadou Diabate";"Courage";"Birigo blues";"2011";"WORLD VILLAG";1724079196;1724079315;"https://music.apple.com/fr/album/birigo-blues/586315743?i=586315982&uo=4";;"https://open.spotify.com/track/0fhKGkMe6fhvZTtVgJFs4e";
"Led Zeppelin";"Led Zeppelin lll (édition de luxe)";"That's the way";"1970";"";1724079312;1724079648;"https://music.apple.com/fr/album/thats-the-way/580708279?i=580708329&uo=4";"https://www.deezer.com/track/2291544905";;
"Michael Dues";"Praise poems / Vol. 4";"Goodbye rainbow";"1975";"TRAMP GERMANY";1724079646;1724079824;;;;
"Kinobe";"Slip into something...";"Slip into something more comfortable";"2000";"ZOMBA";1724079822;1724080115;"https://music.apple.com/fr/album/slip-into-something-more-comfortable/294633847?i=294633909&uo=4";;;
"Fatboy Slim";"Palookaville";"North west three";"2004";"SKINT/SONY";1724080112;1724080383;"https://music.apple.com/fr/album/north-west-three/1435845444?i=1435845453&uo=4";"https://www.deezer.com/track/131220288";"https://open.spotify.com/track/2OFjG9VZoN2tbWsb6yzTtG";
"John And Beverley Martyn";"Time out/London / Songs to define the city";"Primrose Hill";"1970";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1724080379;1724080552;;;;
"Seafood Sam";"Standing on giant shoulders";"When I met Rose";"2024";"DRINK SUM WTR";1724080551;1724080673;"https://music.apple.com/fr/album/when-i-met-rose/1742060760?i=1742061900&uo=4";;"https://open.spotify.com/track/3Oiebaj2rGHzWZUj7W9bHV";
"The Simon Park Orchestra";"Television : Tv sound and image (cd promo) / cd 1";"Dawn to Dusk";"";"SOUL JAZZ RECORDS";1724080671;1724080858;"https://music.apple.com/fr/album/dawn-to-dusk/1513940939?i=1513941190&uo=4";"https://www.deezer.com/track/1926650387";"https://open.spotify.com/track/4u0hILJF04wQT4rdQtimET";
"Revue Blanche";"Misia";"6 Poèmes de Paul Eluard : 6. Tout disparut - arrangement pour soprano flûte traversière alto et harpe";"2022";"ANTARCTICA";1724080854;1724080995;;;;
"James Brown";"I feel good! - The best of";"I got you (I feel good)";"1965";"POLYDOR";1724080989;1724081155;;"https://www.deezer.com/track/598055772";;
"Yannis & The Yaw";"Lagos, Paris, London";"Under the strikes (feat. Tony Allen)";"2024";"TRANSGRESSIVE";1724081154;1724081422;"https://music.apple.com/fr/album/under-the-strikes-feat-tony-allen/1734645730?i=1734646547&uo=4";;;
"Shay Hazan";"Wusul";"Oladipo";"2024";"BATOV RECORDS";1724081418;1724081624;;"https://www.deezer.com/track/2535983051";"https://open.spotify.com/track/4qhvoECN6fshbprpQ89scu";
"La Luz";"News of the universe";"Close your eyes";"2024";"SUB POP RECORDS";1724081623;1724081852;;;"https://open.spotify.com/track/2nqZaua2OQ0vSUq5RYs3Z4";
"Damaged Bug";"Cold hot plumbs";"Very";"2015";"CASTLE FACE";1724081848;1724082055;;;"https://open.spotify.com/track/04IIqXECxHiqZyLPqmW3pI";
"Creedence Clearwater Revival";"Bayou country";"Born on the bayou";"1969";"FANTASY";1724082040;1724082353;"https://music.apple.com/fr/album/born-on-the-bayou/1440925821?i=1440926253&uo=4";;"https://open.spotify.com/track/587bVBCHYW5Q2VNRLig4AS";
"Adrian Sherwood";"Survival & resistance";"Starship Bahia";"2012";"ON-U SOUND";1724082351;1724082673;"https://music.apple.com/fr/album/starship-bahia/549484562?i=549484566&uo=4";;"https://open.spotify.com/track/19DS2Hw90UXewehuoK4ffC";
"Janett Silvera";"When I need you";"Waiting in vain";"1977";"DUB STORE RECORDS";1724082650;1724082976;;"https://www.deezer.com/track/2808875662";;
"Louis Chedid";"Bravo à Louis chedid";"Le cha-cha de l'insécurité";"1983";"CBS";1724082964;1724083227;;;;
"Ours Samplus";"Antares";"Luna mi amor";"2020";"AUTOPRODUCTION";1724083224;1724083415;;;"https://open.spotify.com/track/6f5T5oVMuegxkfBwSocier";
"Doja Cat";"Attention";"Attention";"2023";"KEMOSABE";1724083398;1724083673;"https://music.apple.com/fr/album/attention/1704921687?i=1704922374&uo=4";;"https://open.spotify.com/track/11xC6P3iKYpFThT6Ce1KdG";
"Balm";"Basement tales";"Pair of glasses";"2021";"EBISU RECORDS";1724083673;1724083924;"https://music.apple.com/fr/album/pair-of-glasses/1562944705?i=1562944706&uo=4";"https://www.deezer.com/track/1347062902";"https://open.spotify.com/track/3V36VOGiiyO8Rbt1e2tJbK";
"Donny Hathaway";"Everything is everything";"The ghetto";"1970";"ATLANTIC";1724083923;1724084334;;;"https://open.spotify.com/track/1yeIxOEFmpQ3qlOb2R3g2m";
"Pedro Miguel Y Sus Maracaibos";"Gozalo - Bugalu tropical / vol.3";"Almendra";"1968";"VAMPI SOUL";1724084328;1724084502;"https://music.apple.com/fr/album/almendra/661674999?i=661675145&uo=4";;"https://open.spotify.com/track/4srkp0Qu2zRSq0DFGaAT8P";
"Wilco";"Yankee hotel foxtrot";"Jesus etc.";"2002";"NONESUCH";1724084501;1724084731;;;;
"Ezechiel Pailhes";"Ventas rumba";"Fly finger";"2024";"CIRCUS COMPANY";1724084729;1724084872;"https://music.apple.com/fr/album/fly-finger/1729876179?i=1729878263&uo=4";;"https://open.spotify.com/track/2fuuVCzduQyXIBdn1htzBw";
"Petite-Vallee";"Vivant";"Vivant";"2024";"AUTOPRODUCTION";1724084873;1724085046;;"https://www.deezer.com/track/2598717812";"https://open.spotify.com/track/02g6lcZhzKxeMXbh2UfuIp";
"Norah Jones";"I'm alive";"I'm alive";"2020";"DECCA RECORDS";1724085043;1724085296;"https://music.apple.com/fr/album/im-alive/1500509397?i=1500509712&uo=4";;"https://open.spotify.com/track/3nIgICd9QMd8B337TtDq14";
"Adrian Younge & Ali Shaheed Muhammad";"The midnight hour";"Feel alive (feat Karolina and Lore)";"2018";"LINEAR LABS / INGROOVES";1724085295;1724085471;;;;
"Boards Of Canada";"Music has the right to children";"Aquarius";"1998";"WARP RECORDS";1724085467;1724085822;;;"https://open.spotify.com/track/08EgS4Nqe1jPkI9tx9Dq3S";
"Galt Mac Dermot";"Bof/Hair";"Aquarius";"1968";"RCA";1724085817;1724086103;;;;
"The 9th Creation";"Bubble gum";"Rule of mind";"1975";"PAST DUE RECORDS";1724086101;1724086416;;;;
"Romano Bianchi";"Le don et la disgrâce";"La même chose";"2023";"STONE PIXELS RECORDS";1724086411;1724086597;;"https://www.deezer.com/track/2482313551";"https://open.spotify.com/track/4PMD424RK6UzSBcVupXU5p";
"Sylvain Daniel";"SlyDee";"Melancholia";"2024";"KYUDO RECORDS";1724086593;1724086803;"https://music.apple.com/fr/album/melancholia/1736541202?i=1736542357&uo=4";;"https://open.spotify.com/track/6vfSBCl0PCwnXLvhFJHEBK";
"Los Lobos";"Kiko";"Arizona skies";"1992";"LONDON";1724090288;1724090451;"https://music.apple.com/fr/album/arizona-skies/309581814?i=309581950&uo=4";"https://www.deezer.com/track/6629016";"https://open.spotify.com/track/4qiDasLNMFZldYd6kipbEl";
"King Gizzard & The Lizard Wizard";"Ice, death, planets, lungs, mushrooms and lava";"Ice V";"2022";"KGLW";1724090439;1724091055;"https://music.apple.com/fr/album/ice-v/1640761260?i=1640761724&uo=4";;"https://open.spotify.com/track/36XAknfUMQYgAPfIJkTed0";
"DJ Harrison";"Shades of yesterday";"Lil birdie";"2024";"STONES THROW RECORDS";1724091054;1724091288;;;"https://open.spotify.com/track/3ZlM3jTgrfTYp7AlASBJm4";
"Cotonete";"Victoire de la musique";"Satori";"2024";"HEAVENLY SWEETNESS";1724091288;1724091660;;;"https://open.spotify.com/track/1UenMsY8e0zIUh0l9izvLw";
"Showa And Mafia";"Brazilian beats";"Deus me faca funky";"1989";"MR BONGO";1724091651;1724092057;;;;
"Red Hot Chili Peppers";"Blood sugar sex magik";"Sir psycho sexy";"1991";"WARNER";1724092055;1724092539;"https://music.apple.com/fr/album/sir-psycho-sexy/948460531?i=948460590&uo=4";"https://www.deezer.com/track/725895";"https://open.spotify.com/track/1J5ZXurCRQdFHWfOiFt12x";
"Jack White";"Blunderbuss";"Love interruption";"2012";"XL RECORDINGS";1724092537;1724092691;"https://music.apple.com/fr/album/love-interruption/519241047?i=519241211&uo=4";"https://www.deezer.com/track/18225994";"https://open.spotify.com/track/3s3ciLHOXE1xVqGkdxwHPs";
"Lana Del Rey";"Chemtrails Over The Country Club";"Tulsa Jesus Freak";"2021";"POLYDOR RECORDS";1724092689;1724092902;"https://music.apple.com/fr/album/tulsa-jesus-freak/1545567745?i=1545567751&uo=4";"https://www.deezer.com/track/1280158382";"https://open.spotify.com/track/0hyImI8JaWONOrzKH7kJsC";
"Khruangbin";"Con todo el mundo";"Cómo me quieres";"2018";"NIGHT TIME STORIES";1724092902;1724093119;"https://music.apple.com/fr/album/c%C3%B3mo-me-quieres/1299272305?i=1299272605&uo=4";;"https://open.spotify.com/track/11AURg9Kbju7LOcwQnR17f";
"Black Brothers";"Those shocking shaking days";"Saman doye";"1976";"NOW AGAIN";1724093118;1724093361;;;;
"Betty Davis";"Betty Davis (Deluxe)";"You won't see me in the morning (previously unreleased bonus track, 1974)";"1973";"LIGHT IN THE ATTIC RECORDS & DISTRIBUTION";1724093357;1724093583;;;;
"Veronique Sanson";"Hollywood";"Les délices d'hollywood";"1977";"WEA";1724093583;1724093830;;;;
"Thomas De Pourquery";"Let the monster fall";"Back from the war";"2024";"BELIEVE";1724093829;1724094082;"https://music.apple.com/fr/album/back-from-the-war/1725297329?i=1725297619&uo=4";;"https://open.spotify.com/track/68HQxa5VaW3lHrNNlzVVhy";
"Leon Phal";"Stress killer";"Naima";"2023";"HEAVENLY SWEETNESS";1724093873;1724094117;"https://music.apple.com/fr/album/naima/1755351650?i=1755351687&uo=4";"https://www.deezer.com/track/2874308482";"https://open.spotify.com/track/77aXWugTPlg6O9xmZBpGBI";
"Leon Phal";"Stress killer";"Naima";"2023";"HEAVENLY SWEETNESS";1724094080;1724094324;"https://music.apple.com/fr/album/naima/1755351650?i=1755351687&uo=4";"https://www.deezer.com/track/2874308482";"https://open.spotify.com/track/77aXWugTPlg6O9xmZBpGBI";
"Allysha Joy";"Stay";"Stay";"2024";"FIRST WORD";1724094323;1724094598;;;"https://open.spotify.com/track/24bh6ZY8kEXcFE5hVx02j4";
"Marcus King";"Mood swings";"Bipolar love";"2024";"ISLAND DEF JAM";1724094597;1724094966;"https://music.apple.com/fr/album/bipolar-love/1728128331?i=1728128694&uo=4";;"https://open.spotify.com/track/7pYvlvXuljROQPXMFZwfAk";
"Zeal & Ardor";"To my ilk";"To my ilk";"2024";"REDACTED GMBH";1724094965;1724095107;"https://music.apple.com/fr/album/to-my-ilk/1736162572?i=1736164163&uo=4";;"https://open.spotify.com/track/2wwDvxMnAuyGe15Fn4vdBN";
"Asta Hiroki";"Entropy";"These hands (pt. 2)";"2021";"JALAPENO RECORDS";1724095106;1724095448;;;;
"Low Roar";"0";"I'll keep coming";"2014";"TONEQUAKE RECORDS";1724095446;1724095797;"https://music.apple.com/fr/album/ill-keep-coming/905276496?i=905276554&uo=4";"https://www.deezer.com/track/83945319";;
"Soulsavers";"Broken";"Unbalanced pieces";"2009";"V2";1724095796;1724096038;;;"https://open.spotify.com/track/1PMzMD0ylO0LQovUN9bc86";
"Altin Gun";"Yol";"Yüce dag basinda";"2021";"GLITTERBEAT RECORDS";1724096034;1724096288;"https://music.apple.com/fr/album/y%C3%BCce-da%C4%9F-ba%C5%9F%C4%B1nda/1543532417?i=1543532710&uo=4";"https://www.deezer.com/track/1167067942";"https://open.spotify.com/track/6uO8my6yaAbNVXxJNQ48rH";
"Gossip";"Real power";"Real power";"2024";"COLUMBIA";1724096288;1724096542;"https://music.apple.com/fr/album/real-power/1714100978?i=1714100984&uo=4";"https://www.deezer.com/track/2584972112";"https://open.spotify.com/track/1vi0r3j6m0Wet9lO344Aa9";
"CSS";"Cansei de ser sexy";"Let's make love and listen to death from above";"2006";"SUB POP";1724096541;1724096751;;;"https://open.spotify.com/track/1Jd9W7k8DTnBSovDSxK77n";
"Madam";"Thanks for the noise";"Dance";"2024";"BREAK A LEG RECORDS";1724096750;1724096958;"https://music.apple.com/fr/album/dance/1730944300?i=1730944729&uo=4";;"https://open.spotify.com/track/5wzOg8ba8q6g167QNepcZX";
"Karate Boogaloo";"Hold your horses";"Family song (sing-a-long)";"2024";"COLEMINE RECORDS";1724096953;1724097100;"https://music.apple.com/fr/album/family-song-sing-a-long/1726622737?i=1726623112&uo=4";"https://www.deezer.com/track/2627764712";"https://open.spotify.com/track/7tYJtIQiS24vauaY4s0JjG";
"Babx";"Milonga";"Milonga";"2023";"BUDA MUSIQUE";1724128221;1724128416;"https://music.apple.com/fr/album/milonga/1698181237?i=1698181469&uo=4";"https://www.deezer.com/track/2373086545";"https://open.spotify.com/track/0RrNW5FzjV39wRQPj7HaWC";
"Babx";"Milonga";"Milonga";"2023";"BUDA MUSIQUE";1724130005;1724130200;"https://music.apple.com/fr/album/milonga/1698181237?i=1698181469&uo=4";"https://www.deezer.com/track/2373086545";"https://open.spotify.com/track/0RrNW5FzjV39wRQPj7HaWC";
"Tita Merello";"Tangomania";"Se dice de mi";"1954";"EMI";1724130198;1724130406;;;;
"Mina";"Discografía en Español";"Chihuahua (remastered)";"1962";"MASTER TAPE RECORDS";1724130406;1724130543;;;;
"Diana Ross And The Supremes";"20 greatest hits";"My world is empty without you";"1984";"MOTOWN";1724130541;1724130694;;;;
"Mayer Hawthorne";"A strange arrangement";"Your easy lovin' ain't pleasin' nothin'";"2009";"STONES THROW";1724130689;1724130869;;;"https://open.spotify.com/track/07fstrjelStc0JA5WT8twx";
"Lee Fields";"Waiting on the sidelines";"You Can Count On Me";"2023";"DAPTONE RECORDS";1724130861;1724131107;"https://music.apple.com/fr/album/you-can-count-on-me/1679655540?i=1679655542&uo=4";;"https://open.spotify.com/track/63zB2o0u28X046oIFO2ou1";
"The Marvels";"100% dynamite! /Ska, soul,rocksteady & funk in Jamaica";"Rock steady";"1971";"SOUL JAZZ RE";1724131097;1724131281;;"https://www.deezer.com/track/117243920";;
"Leopold Roy";"Elements";"Motel Ozone";"2023";"AUTOPRODUCTION";1724131278;1724131374;;;"https://open.spotify.com/track/2TpyTMXs3lbu25JAOs3IIU";
"Enchantee Julia";"House of groove";"Sois pas pressé";"2023";"ROCHE MUSIQUE";1724131368;1724131532;;"https://www.deezer.com/track/2485339171";"https://open.spotify.com/track/2FzxtQBFZT6cykbKF3uu9v";
"Gareth Donkin";"Welcome home";"Whenever";"2023";"DRINK SUM WTR";1724131533;1724131738;"https://music.apple.com/fr/album/whenever/1687122836?i=1687122847&uo=4";"https://www.deezer.com/track/2276387117";"https://open.spotify.com/track/1nOZdaEDnhuyZst0JPRqSs";
"Michael Jackson";"Thriller";"The girl is mine";"1982";"EPIC";1724131734;1724131956;"https://music.apple.com/fr/album/the-girl-is-mine/273048762?i=273048786&uo=4";;;
"Ezechiel Pailhes";"Ventas rumba";"Piccolo";"2024";"CIRCUS COMPANY";1724131948;1724132166;;"https://www.deezer.com/track/2654766652";"https://open.spotify.com/track/4ShfSvW37pRWycux0s73k1";
"Benny Sings";"City pop";"So far so good";"2019";"STONES THROW";1724132164;1724132327;;"https://www.deezer.com/track/616795992";"https://open.spotify.com/track/4KOLdT6zoEQGshdvMTuWcc";
"The Inspector Cluzo";"Brothers in ideals";"We The People Of The Soil";"2020";"FUCK THE BASS PLAYER RECORDS";1724132326;1724132543;"https://music.apple.com/fr/album/we-the-people-of-the-soil/1486888000?i=1486888087&uo=4";;"https://open.spotify.com/track/2oh0JMY6AMoQ3l0dgs1iMn";
"Stereolab";"Dots And Loops";"Rainbo conversation";"1997";"ELECTRA";1724132536;1724132819;;;"https://open.spotify.com/track/1Ip4AyegQWSvzVn3WrRSYm";
"Orchestre Philharmonique De New York";"Dimitri Mitropoulos : The complete RCA and Columbia album collection / CD 54";"Les Préludes S 97 : Allegretto pastorale - Allegro marziale";"2022";"SONY CLASSICAL";1724132816;1724133030;;;;
