"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Yello";"Essential";"The race";"1988";"MERCURY";1720886545;1720886743;"https://www.deezer.com/track/2276858";;"https://music.apple.com/fr/album/the-race/1442917182?i=1442917297&uo=4";
"Johnny Fortune";"Hot rods & custom classics : cruisin' songs & highway";"Dragster";"1963";"RHINO RECORDS";1720886738;1720886885;;;"https://music.apple.com/fr/album/dragster/924527018?i=924527201&uo=4";
"Madness";"The heavy heavy hits";"Driving in my car";"1982";"VIRGIN";1720886884;1720887081;;;"https://music.apple.com/fr/album/driving-in-my-car/1208888206?i=1208888690&uo=4";
"Hollie Cook";"Prince Fatty Presents Hollie Cook In Dub (cd promo)";"For me you are dub";"2012";"MR BONGO";1720887081;1720887287;;"https://open.spotify.com/track/0PsWezfEPEKDJ07Q6CiVCv";"https://music.apple.com/fr/album/for-me-you-are-dub/781256152?i=781256189&uo=4";
"Eda Diaz";"Suave bruta";"Sabana y banano";"2024";"AIRFONO";1720887287;1720887477;;"https://open.spotify.com/track/4cZeYBolIupzN4skAOOthX";"https://music.apple.com/fr/album/sabana-y-banano/1721466690?i=1721467128&uo=4";
"Msaki & Tubatsi";"Synthetic Hearts Part II";"Time against the world";"2024";"NO FORMAT";1720887476;1720887647;;;;
"Emmanuel Pahud";"Beau soir";"Entr'acte / Pour harpe et flute traversiere";"2004";"EMI";1720887647;1720887845;;;;
"Jacques Dutronc";"On nous cache tout on nous dit rien : 1966 - 1968";"Il est cinq heures Paris s'éveille";"1968";"BMG (DISTR)";1720887843;1720888017;;;;
"Lorez Alexandria";"Chicago Soul";"Baltimore oriole";"1963";"SOUL JAZZ RE";1720888016;1720888203;"https://www.deezer.com/track/5422916";"https://open.spotify.com/track/5H8sosJSBRbvhXP7XJPjfA";"https://music.apple.com/fr/album/baltimore-oriole-1963/819230347?i=819230354&uo=4";
"Nicole Atkins";"Goodnight Rhonda Lee";"Darkness falls so quiet";"2017";"SINGLE LOCK RECORDS";1720888202;1720888475;;"https://open.spotify.com/track/5hJZsNfnABWR1AxY62NARO";"https://music.apple.com/fr/album/darkness-falls-so-quiet/1534519726?i=1534519738&uo=4";
"The Stance Brothers";"Duktus";"Sao Paolo";"2023";"WE JAZZ RECORDS";1720888474;1720888631;;"https://open.spotify.com/track/3uIiDiN430wMhfDotCTjIk";"https://music.apple.com/fr/album/sao-paolo/1705890367?i=1705890371&uo=4";
"Laura Sauvage";"Ordinormal";"Have you heard the good news";"2017";"ROY MUSIC";1720888629;1720888816;;;;
"DJ Shadow";"Rocket fuel (feat. De la Soul)";"Rocket fuel (feat. De la Soul)";"2019";"MASS APPEAL";1720888816;1720889199;;"https://open.spotify.com/track/5YRIDSxRVa1ErAVmjJARcR";"https://music.apple.com/fr/album/rocket-fuel-feat-de-la-soul/1572533595?i=1572534733&uo=4";
"Buzzcocks";"Love bites / + inedits";"Real world";"1978";"EMI";1720888816;1720889009;;"https://open.spotify.com/track/4VBWdyHpGRIsMl3yp91kdi";"https://music.apple.com/fr/album/real-world/1255572646?i=1255572655&uo=4";
"Emile Londonien";"Three roses";"Ivan (feat. Ivan Conti)";"2024";"NAIVE";1720889008;1720889462;;;;
"Lucas Santtana";"No Format! Remixed (2004-2024)";"Ninguém solta a mão de ninguém (Luana Flores remix)";"2024";"NO FORMAT";1720889240;1720889458;;;;
"Veronique Sanson";"L'intégrale et voila ! / Vol.3 : De l'autre côté de mon rêve";"King Kong";"1972";"WARNER MUSIC FRANCE";1720889456;1720889633;;;;
"The White Stripes";"Get behind me Satan";"Take, take, take";"2005";"XL";1720889632;1720889893;;"https://open.spotify.com/track/4DDKpCCJPC0A66aGTQv6gH";"https://music.apple.com/fr/album/take-take-take/1533513654?i=1533513822&uo=4";
"JEREMY NATTAGH";"Panoramique";"HEAVEN";"2015";"INDEPENDANT";1720889892;1720890005;;;;"https://www.youtube.com/watch?v=OflFDxFo0zU"
"Gene Vincent";"Blue Jean Bop";"Green back dollar";"1957";"";1720902944;1720903081;;;;
"Gene Vincent";"Blue Jean Bop";"Green back dollar";"1957";"";1720909570;1720909707;;;;
"Grateful Dead";"Skeletons from the closet";"Sugar magnolia";"1970";"WEA";1720910052;1720910244;;;"https://music.apple.com/fr/album/sugar-magnolia/664831661?i=664831839&uo=4";
"Nina Simone";"Bof / The future is unwritten";"To love somebody";"1972";"RCA";1720910549;1720910708;;;;
"Les Baxter And His Orchestra";"Tamboo - skins";"Rio";"2000";"COLLECTABLES";1720910619;1720910728;;;;
"Orchestre Philharmonique De La Scala De Milan";"The Fellini album";"La dolce vita : 8. La dolce vita - suite pour orchestre";"2019";"DECCA";1720910645;1720910882;;;;
"Kids Return";"Lovers war";"Rails of the night";"2024";"FOREVER MELODIES / EKLEROSHOCK / HAMBURGER RECORDS";1720910881;1720911113;"https://www.deezer.com/track/2556248012";"https://open.spotify.com/track/2nOkcMdig5qblkMnnng8vd";;
"Julien Gasc";"Re Eff";"La scie de la vision moderne";"2022";"CORPS DOUBLE";1720911109;1720911402;;"https://open.spotify.com/track/64gCrfJqJygYzKNUVy6Cew";;
"Amerigo Gazaway";"Endless Summer";"She said";"2019";"AMERIGO GAZAWAY";1720911414;1720911593;;"https://open.spotify.com/track/3S8PqtHsgeXu7KKm8ydwZI";"https://music.apple.com/fr/album/she-said/1474279868?i=1474279879&uo=4";
"N.W.A";"Straight outta compton";"Express yourself [extended]";"1990";"PRIORITY RECORDS";1720911578;1720911859;;;;
